,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth ,Utils,Other
1978-01-01,1.1684926165921252,0.27516307388028244,1.1306099883661995,0.6913313514713627,-0.35263817530802827,1.9202641872911836,-0.5718514164472013,0.272696610073489,0.34743524470425285,-2.1993944682246327
1978-02-01,1.0926878548647636,0.27754901826165723,1.0223484845611934,0.6877536882001337,-0.3662094018894325,1.8400421732806653,-0.5226123857010869,0.24013985181794062,0.2926076860861467,-2.0696418279773106
1978-03-01,1.0708368267082906,0.29299769635772227,1.0263845182303535,0.6467025901683702,-0.36791963636670305,1.8124436566494064,-0.546821778645796,0.25893013568117484,0.31221723975773913,-2.0150642796738083
1978-04-01,1.2302717793525606,0.26980308836579425,0.9683659757084031,0.7058671012374178,-0.26840408378659064,2.122859288919678,-0.6337760709408574,0.3111666651400136,0.3351079604539313,-2.0843064413939763
1978-05-01,1.2759590344566032,0.230872247952093,1.0654587096805357,0.6049606205263391,-0.24184894700455,2.1902919259992037,-0.6907762721743562,0.35828818473435947,0.4433267874367414,-2.1109518621635863
1978-06-01,1.1146254842640855,0.13281137732518078,1.0487570738626981,0.49716510819771986,-0.015569735868013988,2.378761858319788,-0.7259268507025741,0.325465743082351,0.5241925670202043,-2.0061461783907464
1978-07-01,0.8453921094178235,0.22506154410043,0.7745359064141291,0.626718374711063,-0.1414842370947082,2.256213470653888,-0.4558730597612077,0.3112817501038419,0.39025111151677677,-1.792148685226602
1978-08-01,0.7904214689559217,0.22933396049642177,0.7580092946290002,0.6281075986632344,-0.12306791717938687,2.2098177686924694,-0.4349660982846767,0.29719488733350785,0.378744074107768,-1.7593084951300344
1978-09-01,0.8836414940259673,0.29270065977036297,1.114345165048458,0.6860407961304046,-0.25323261201346026,2.563572822596489,-0.5647192357445654,0.31137690569609383,0.4793542010031384,-2.1500819269146025
1978-10-01,0.8332438215495297,0.24199174840945065,1.1346150827860215,0.5745533197739964,-0.19739431679805203,2.4728617076090402,-0.5983305663743301,0.23228357824606025,0.4535885579361109,-2.068612918325636
1978-11-01,0.7160627966110675,0.2650922882677651,1.0699017202257262,0.5312583986799952,-0.19700668163659296,2.2922109807309123,-0.5199715315682372,0.21114936412092195,0.4862668922124174,-1.992249597470504
1978-12-01,0.7465345976334917,0.17353109743425174,1.016171822177945,0.41144164225523094,-0.17294783763788174,2.0434692398635863,-0.5580557341935721,0.14873444795398658,0.403397928669565,-1.7056292812825211
1979-01-01,0.6330043967855616,0.10037229439968774,0.9588370823723945,0.3402273346068894,-0.17144322697379794,2.0287888827366967,-0.47576416216322054,0.14457071706277633,0.33501655593124674,-1.515885312279239
1979-02-01,0.4083957351225675,0.05983074582165388,1.331105839633855,0.2474178393480559,-0.23274869643254484,2.6277785689819133,-0.5702863034538457,0.19462984792532928,0.4717996652157359,-1.7203677157550157
1979-03-01,0.33202809018504237,0.12364022238162023,1.4156277938386457,0.30191559917673233,-0.2944748448291137,2.6264641087787846,-0.5916935543613034,0.2071546463165056,0.463578516339865,-1.7469923824249067
1979-04-01,0.3734567250368655,0.13829576029459736,1.1538745100407328,0.34124597882473506,-0.23327497712238546,2.3221433898885606,-0.5456366065337266,0.17284508938891888,0.3902795610063329,-1.5665580256261102
1979-05-01,0.39807722764003234,0.21371377374234793,1.072318380705079,0.35434074214196704,-0.13539010169179663,2.65994506751173,-0.6973683299998495,0.17785034871409505,0.421182493264404,-1.599199065715364
1979-06-01,0.3612798376830595,0.20188365119576027,1.0168238131954255,0.35972599491286017,-0.1430374419217575,2.529665662490357,-0.6682414396220968,0.16720152027480675,0.39181645079354616,-1.4955211061184912
1979-07-01,0.2268186354759594,0.2573279278475111,1.1835729857411932,0.35488878446064903,-0.07068044611494632,2.7941659214080303,-0.7532545727241226,0.15050058508749165,0.44640414121330463,-1.5884990905409535
1979-08-01,0.5536058710677267,0.06432037972702459,1.3338290914009254,0.4635396455057928,-0.0777725096378342,3.1513955959886997,-0.819090102828177,0.12980826772389423,0.5805313446987859,-1.9884280560924723
1979-09-01,0.45651128432413546,0.1263029848403888,1.2353779020994857,0.5949250872478775,-0.06668641440970452,2.9654797028245747,-0.7512327129047547,0.10381096709997958,0.5166246649488443,-1.9458886042684977
1979-10-01,0.6929857287933717,0.10047034169616385,1.2475867330981751,0.7740692087738753,-0.06993265732920702,2.973933470065482,-0.8088850839861194,0.020048711091712638,0.32096068037248593,-2.084241910085039
1979-11-01,0.7675235751533681,0.1018391575599165,1.4205051438911593,0.8230110525792727,-0.1253013945326717,3.1445565047942172,-0.8891312426964026,0.0073292155412295066,0.3544909269687595,-2.2461122268758844
1979-12-01,0.925054855745178,-0.04945588277643752,1.3041173972027664,0.7351031079456042,-0.09363422759390515,2.547320301010122,-0.7877233655854452,-0.10698814440577495,0.21751718154030483,-1.9208343623345647
1980-01-01,0.9268769210071337,-0.057987370933371175,1.3942021219360814,0.8969259740877208,-0.16919501300080084,2.5052351346096904,-0.7703686816096623,-0.16412752404370573,0.17881633005149003,-1.9978733047695507
1980-02-01,0.8558690778482693,-0.04634725552941184,1.3400576061029317,0.9954910952079741,-0.09236344297179762,2.4845580581603284,-0.8392502362813719,-0.24932962178178383,0.16687410289645102,-1.938119542948803
1980-03-01,1.1475292962356964,-0.09582311087516629,1.0469884935545442,0.922333492473095,-0.20391034231096924,2.4529420063700265,-0.7936594934542283,-0.11280310902454549,0.14056734104604118,-2.011929154143183
