,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth ,Utils,Other
1974-01-01,2.7477492880650815e-18,-9.666032328566006e-19,8.449659924655588e-17,0.5655689295174069,-1.7875378758225958e-17,0.04010164159095949,-1.9271455377113094e-17,0.3943294288916338,-4.350267357571805e-17,-8.990721832827482e-18
1974-02-01,-1.2237845205740131e-17,-3.022144599225734e-17,1.0065241326800662e-17,0.4927831016504672,2.2612893919985642e-17,0.14197084572437593,-7.563999290717056e-18,0.3652460526251569,2.3609978951253813e-17,-8.729966728251838e-18
1974-03-01,-4.822039462933746e-18,1.6766448349585293e-17,-1.1561382621203515e-16,0.4762842942937601,-1.5215534598930143e-17,0.0,-1.3469525577444407e-17,0.5237157057062399,5.659253254258126e-17,9.160306918874469e-18
1974-04-01,-8.238215800963206e-18,-2.5943144922444234e-18,9.194821418816098e-17,0.3917365359362562,-3.894361308087762e-17,1.10799101463635e-17,-2.9738044463326165e-17,0.6082634640637439,-8.056026290064548e-17,-2.2060793341346626e-17
1974-05-01,2.46073603754827e-17,3.1273789462409433e-17,-4.2650884055545527e-17,0.1510359246143605,-8.051877572157625e-17,0.06745023066749938,1.315049695491215e-17,0.7815138447181401,1.9611654976837427e-17,3.131691510967596e-17
1974-06-01,2.6744169787596513e-17,4.3723753763005124e-17,4.4810514321962676e-17,0.10307541822013694,-1.5175104118835837e-17,0.21251417689505606,2.3215868102927964e-17,0.6844104048848069,-1.8960068343152885e-18,9.091896318600978e-18
1974-07-01,-2.3597584402629978e-17,-4.09961848712526e-17,-3.6313900046049563e-17,0.3208773331296967,1.3300535234607669e-16,0.1731071127802435,3.984455131015396e-17,0.5060155540900597,9.327753339037907e-18,3.676392388960977e-17
1974-08-01,2.7408829141788557e-18,8.150456417483328e-17,1.2410169534529199e-16,0.18246800919373307,1.0246877305814926e-17,0.38880083921640146,-3.853431560862545e-17,0.4287311515898653,9.006963617541222e-18,-4.7378506484575595e-17
1974-09-01,2.9461614281069674e-18,1.9935723774307766e-17,7.293523706072201e-17,0.19151711653688486,2.2802278306453007e-17,0.6320983884556559,-5.274060774828006e-18,0.17638449500745917,1.744449732090423e-16,-1.866975838655024e-17
1974-10-01,-2.151894149848071e-17,-4.4014303396488854e-17,-7.462023388033202e-18,0.0975029719046655,-4.998056185510467e-17,0.8173801368331499,-1.0839257027766956e-18,0.08511689126218455,4.20467262678116e-19,-2.396650283615777e-17
1974-11-01,-1.2658023561741846e-17,-6.03160926728606e-17,4.024151094489487e-17,0.06482366560966576,-5.678957284646697e-17,0.806785010231536,-3.58469557234578e-17,0.1283913241587984,2.594722957458542e-17,5.194507019164913e-18
1974-12-01,-2.4910049801512277e-17,-2.6350229362853694e-17,-4.496889989486698e-18,0.10037945694947373,-1.3648768691846164e-17,0.8163412855971024,4.3003857884977413e-19,0.08327925745342382,2.9671767373171423e-17,-7.836788432872524e-18
1975-01-01,-1.637601034312144e-17,-2.6399481684301272e-17,-3.49303839827896e-17,0.1204188033099821,-5.722297473264848e-17,0.8021903528202133,-2.495518229116622e-18,0.07739084386980476,8.863392004219635e-17,-1.309893505201649e-17
1975-02-01,-1.3540727442365414e-17,5.608137367713523e-17,-3.726426622511352e-19,4.624078098901577e-17,-1.3682415839126495e-16,0.9134361914362581,-4.2172899093780626e-17,0.08656380856374195,1.1843866180109572e-16,-3.438388172515827e-17
1975-03-01,6.2820194641277674e-18,5.594834773273774e-18,-5.049013290872467e-17,-3.0795115741942855e-17,6.641274047800043e-17,0.9161612657492246,-3.876863185450012e-18,0.08383873425077537,-3.5457052040685006e-17,5.994502727485275e-17
1975-04-01,-2.0797475648921423e-17,7.57296747723374e-18,-5.123649461200051e-17,-3.8163916471489756e-17,-1.2546616514956852e-17,0.9249290251715165,5.499808842410255e-17,0.07507097482848352,-3.2324165679918755e-18,1.4619867278945718e-17
1975-05-01,4.394638503279221e-18,-9.049260105271047e-17,8.923740736875983e-17,0.04068303838392796,-3.075160596971872e-17,0.9144272246549179,1.5229088616048294e-17,0.04488973696115407,5.290184888794235e-17,1.8382249358480474e-17
1975-06-01,-1.2937887827044868e-17,2.756894846130626e-17,-7.160673150297689e-18,0.07126191583331644,-3.573943707063873e-17,0.913058113262598,-7.186437193455031e-19,0.01567997090408565,2.565949536146807e-17,3.436089069661843e-17
1975-07-01,4.069226827647787e-18,-2.425653629253058e-18,-9.607662009710873e-18,0.05686595257782529,4.856858665221219e-18,0.9431340474221747,-1.1509581106016642e-17,1.380989924393769e-18,7.38286674495028e-17,-5.5197945308861086e-17
1975-08-01,-8.6006250420742e-18,1.0002457861188109e-16,3.77721318482893e-18,0.10717371960024318,-8.453933538893574e-18,0.8928262803997569,3.488397527089659e-18,1.0096278597425794e-17,-1.5050197606051607e-16,3.6803498668874555e-17
1975-09-01,1.1293904110003873e-17,2.5400543974115295e-17,-5.471038610923431e-19,0.13030235784693542,8.433848804430114e-18,0.8696976421530646,3.129945880556778e-18,-2.11059514626124e-17,-4.6712156096818415e-17,-1.4988310430918247e-18
1975-10-01,4.481041658425367e-17,-7.294402476566e-17,-6.43847238972675e-17,0.12233644238217851,-7.002498576249346e-18,0.8776635576178213,3.458018089789019e-18,9.76519560891995e-18,3.258504657788135e-16,-1.2328490602035697e-17
1975-11-01,1.1111458260851765e-17,2.0610745479530578e-17,-2.1172519222448627e-17,0.0844097097789453,-1.8805842907974e-17,0.915590290221055,-1.8492663115073548e-17,-3.4767846629395e-17,-9.299948127465279e-17,1.1316536403945786e-18
1975-12-01,1.6681465118867757e-18,-1.1979045451547007e-18,-4.1825596649411534e-17,0.08236835606406907,-5.4760543344172106e-17,0.9176316439359311,2.3966518023823587e-17,-5.937575159877758e-17,1.0239385343375906e-16,1.170478630894927e-17
1976-01-01,-2.4052381474862607e-17,-2.8899614634564186e-17,1.2819929276393336e-16,0.08796323388772283,-4.021188108037807e-18,0.9120367661122771,-9.273140294382259e-17,9.228724757235196e-18,6.558799291899243e-17,-3.552395292820388e-17
1976-02-01,-3.149555722540384e-17,6.006699832332509e-19,-3.087506577365586e-17,0.011889761088617362,-6.437239369288232e-19,0.9881102389113828,-2.6082482937912616e-17,-7.783189654083337e-18,-7.375341727996005e-17,-3.17586643393293e-17
1976-03-01,1.4404883734638757e-17,-2.5870841321816246e-17,-2.056215899718174e-16,0.13127286683386394,4.716835246390836e-17,0.8687271331661361,1.0324802654114275e-19,6.746028195698835e-18,-2.920999382616665e-17,2.9528944474334735e-17
1976-04-01,-2.2307580226165954e-17,-1.113944413092038e-17,-6.396835210950829e-18,0.13035995374295867,3.2292990868339117e-17,0.8696400462570415,-5.955308623071753e-18,-7.856375288672794e-18,-6.543801981889063e-17,-9.02595685919526e-18
1976-05-01,-4.439448134150224e-17,-2.2727465328799923e-17,-8.148371651045462e-19,0.20589257381463633,9.22587130540045e-18,0.7941074261853637,-4.854322740240436e-17,-5.1236111352982247e-17,1.5177733861844744e-16,1.1913123128057074e-17
1976-06-01,1.672725394588409e-17,1.4343286427733594e-17,-6.257404985170931e-17,0.19672801013671676,2.4934276430833272e-17,0.8032719898632833,7.147689929535598e-17,-9.2465964724957e-17,9.55429073293813e-18,6.861169892497622e-17
1976-07-01,1.3566607391737246e-17,-2.102516695258744e-16,-1.8729608683628773e-17,0.19685901459750382,3.4249189589536775e-17,0.8031409854024962,3.0613175463897175e-17,2.725348765569151e-17,1.377224632444729e-16,5.780297833658914e-18
1976-08-01,2.0208890996526254e-17,-1.1900485659870843e-17,4.395489772218891e-17,0.1278342866220259,4.3555842725810925e-17,0.872165713377974,4.016639501649989e-17,-1.3226907373659868e-17,3.446047734390889e-17,9.038704903199378e-18
