,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth ,Utils,Other
1974-01-01,-1.2124762550138837e-17,-9.66796760884097e-18,3.501643666808908e-17,0.9999999999999997,-5.5476983803990366e-17,-8.710769377233716e-21,-1.1072058024251665e-17,8.326672684688674e-17,1.2484427092578383e-16,-4.3546866906737794e-17
1974-02-01,9.480771664111758e-17,2.299576917421992e-17,-7.637812443455568e-17,1.0,-1.437104901793668e-18,-2.2082549379792863e-17,-4.214935099502618e-18,-6.938893903907228e-17,-8.566097954264618e-18,-2.7175217249797224e-17
1974-03-01,9.987870179178333e-17,4.9006992339610803e-17,-2.4561756339401042e-18,0.8843554219483416,-3.903380386914587e-18,-2.980870451222522e-16,-4.3417831366377316e-18,0.11564457805165837,1.8183976949873705e-16,-2.874585897832778e-17
1974-04-01,-2.0176344139074673e-17,-1.4273097847650343e-16,6.230681189182311e-16,0.6826239248893397,5.5901448312378345e-18,-2.7485590436917416e-17,-3.4061570347104782e-19,0.3173760751106602,-1.696343178121508e-17,-1.5410968918773788e-17
1974-05-01,8.551595190124544e-17,6.686165224134687e-17,-1.4746342071477042e-17,0.09581404018180721,1.0947097066222413e-17,1.2484804035092823e-16,1.3334200198043323e-16,0.9041859598181926,-5.5054369627283564e-17,-4.650704763671616e-17
1974-06-01,2.527613373245323e-16,-9.55296928371109e-17,-1.840722170739407e-16,0.2015110188718358,1.437827367995247e-16,-3.3054621925207825e-17,1.046303528801315e-16,0.7984889811281642,-1.071918022899684e-16,-3.489160307510348e-17
1974-07-01,3.559964228180924e-17,-4.9156555895900626e-17,3.0536592515358354e-16,0.452410032635418,5.4670324093400415e-17,-1.8685270792631165e-16,-1.323771539102472e-17,0.5475899673645819,2.302818979261364e-17,2.2112352710149962e-17
1974-08-01,2.2145023537997443e-17,-1.390645281442578e-17,-1.6578856399659263e-17,0.20819158891565345,-9.368298299248905e-17,0.19420935356971106,3.216367193845504e-17,0.5975990575146358,-2.7610437229002926e-17,-7.748602394914058e-17
1974-09-01,3.082364805144435e-17,8.516170003991968e-17,1.5213222028857265e-16,0.1628279909124577,-1.9582993172537516e-17,0.8371720090875421,6.603616824405353e-17,-1.37320296262304e-16,2.752917017552193e-17,5.0013585768863386e-18
1974-10-01,-4.209838590380454e-17,-1.71485768556843e-16,1.3764058868587842e-16,0.0633340836951182,2.273694399262311e-17,0.8178530828139063,4.651589565415189e-17,0.11881283349097535,1.7468879172858594e-16,1.6409634796330763e-17
1974-11-01,-4.05943925808319e-17,1.9127716163254433e-17,-3.8526739230432367e-17,9.994401651199682e-17,6.553316166579469e-17,0.7418454784915441,-4.158901704895741e-17,0.25815452150845575,2.2753858592947647e-17,2.5942069590022392e-17
1974-12-01,-1.0497018906743437e-16,-4.004477826194287e-17,-4.270360770150537e-17,0.16423319937652017,-2.0713471387578222e-17,0.7320206461624311,-8.212283912194547e-17,0.10374615446104922,-1.8902459441811093e-17,-8.400389379429568e-17
1975-01-01,-1.281154561888836e-17,5.7606069827707274e-18,1.4490992531823047e-16,0.36716654424708417,-1.3279694037897027e-17,0.6328334557529158,9.582560078543991e-18,-1.7216743406060956e-16,-3.0835948898937014e-17,-1.047847188796998e-17
1975-02-01,9.900548514891606e-17,-9.989283381976059e-18,-3.565428603713075e-17,-6.990668755543542e-18,3.2563239495386844e-17,0.9108390537947116,6.571805329376119e-17,0.08916094620528826,2.2379575605064606e-17,1.0468190742189718e-17
1975-03-01,-6.147839491105647e-17,-3.474397397290211e-17,-5.57030937501794e-17,7.160731708201156e-17,-8.771094605708952e-17,0.9254392709270165,-4.263075529564833e-17,0.07456072907298388,-4.4561932621720486e-17,-7.626787430933702e-17
1975-04-01,3.570824723698362e-17,1.208047598032654e-16,-4.24041229018015e-17,-3.437315581006071e-17,2.797715953153851e-17,0.95920768489517,1.813510936374989e-16,0.04079231510482979,1.968103161233405e-18,-4.017775673806235e-17
1975-05-01,1.3148479162355765e-17,-1.0158008172176818e-17,1.1768040957748647e-16,0.17707682519728585,-4.1235710875097936e-17,0.822923174802714,2.0956852374815554e-17,-3.4815393972083415e-17,4.639928889263237e-17,-1.0547725379224746e-17
1975-06-01,9.332671802928964e-17,-6.450652509209911e-17,1.9067408417359169e-16,0.24330136886502202,-4.105729605408002e-18,0.7566986311349777,-2.066430982071701e-17,2.116816613458953e-17,8.977185487501193e-17,-4.718549274864975e-19
1975-07-01,1.7096442694045697e-17,4.479410768835479e-17,5.1333098144986824e-17,0.18560482023808128,-1.2032591894689556e-16,0.8143951797619189,2.5540097271263148e-17,-2.510929629430125e-17,-1.594276044312043e-17,1.5775035405414565e-17
1975-08-01,-8.929192457891907e-18,-8.162791575590638e-17,-4.771108811846443e-17,0.31802242191946556,-1.0948306914944945e-16,0.6819775780805346,2.615687290721229e-18,-5.85301177075992e-17,-6.087068068114019e-17,2.9065954630934265e-17
1975-09-01,1.0263117410933557e-16,-1.3397229582273027e-16,-1.262072610498643e-16,0.3897706872893153,-6.571946864616024e-18,0.6102293127106844,2.4327814443427833e-17,4.78817215377449e-17,2.9690908754035753e-16,8.911525628811717e-18
1975-10-01,1.5241541770242738e-16,-2.0611569054473887e-17,-2.5131549533132684e-17,0.23877716173177543,7.831242047972152e-17,0.7612228382682245,-2.7889201403176244e-17,1.2093191882050815e-17,-5.529186101995499e-17,1.674845042152209e-17
1975-11-01,3.94694854029712e-17,2.9670452134178243e-17,-4.6055222399652425e-17,0.08079789941614629,-3.043268478627545e-17,0.9192021005838537,3.0092115730824816e-18,8.018409652789783e-18,-3.119079504424122e-17,1.2036695320525321e-16
1975-12-01,-2.942770163556262e-17,-2.4305961878041312e-17,4.0989863697185086e-17,0.05469484983961706,1.4077459907840055e-16,0.9453051501603829,-5.5210092514452816e-17,-3.532472953417515e-18,1.0840656930992705e-16,3.701078832782158e-18
1976-01-01,-4.062967266971305e-17,-1.2596584045703934e-17,-1.9118103956717684e-17,0.0547041466560637,-1.7264267890146252e-18,0.9452958533439366,-1.1429639498756584e-16,-4.217332407138378e-18,1.1479461623279331e-17,-1.1399141201675352e-16
1976-02-01,9.558723194946428e-17,2.592350287078133e-17,1.6587312939167672e-18,-1.942890293094024e-16,3.4616523627037754e-17,0.9999999999999996,5.897685465279267e-17,1.3438784531302237e-17,3.5963435164188755e-16,-6.53444980357579e-17
1976-03-01,1.5578566160072419e-16,1.7896806464653003e-17,-7.085469355235398e-17,0.15398796708552648,7.975588329422924e-17,0.8460120329144731,1.1339293931741305e-16,1.1366517821127761e-17,7.836980138903293e-17,-2.2536629396810295e-17
1976-04-01,5.1379813863933867e-17,7.28981019284659e-18,-7.745324872688715e-17,0.15304518973821135,1.445074627328015e-17,0.8469548102617886,4.201437738291881e-17,2.1105795093155775e-17,-9.170380975618271e-17,2.0655659391702408e-17
