,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth ,Utils,Other
1976-01-01,9.426300971185073e-18,-1.4771218282256223e-19,2.9151439381368477e-20,0.3464410542101482,-4.321812258956364e-17,0.642902479800334,-1.6273310522985453e-18,0.010656465989517841,3.795308433330222e-17,1.1401625523638444e-17
1976-02-01,-1.0984197518764145e-17,-2.949162876721501e-18,2.3750917101336488e-18,0.3285404612109932,2.837608592877614e-17,0.6714595387890067,1.4925489585747265e-17,7.96125423147139e-18,-1.6814317371685517e-17,2.2209474757982026e-17
1976-03-01,-3.111622030265419e-17,1.0136742374005072e-17,-4.4983262987112467e-17,0.34974109762453137,1.9371933716093937e-17,0.6379051523184036,2.4553158561531575e-17,0.012353750057065009,-1.9038291050420474e-17,5.605264275462076e-17
1976-04-01,-3.711227652171189e-18,1.3683210156794144e-18,-2.0434976679281613e-17,0.34674573984871454,1.0621058470359823e-17,0.6410709285652952,1.8101183354800518e-18,0.012183331585990193,2.3169691538116225e-17,1.4995832399953588e-18
1976-05-01,-8.72033525753118e-18,-7.60145057414525e-18,3.600838206129099e-18,0.33757970038882373,-1.8966574105475214e-17,0.6289434961003204,-1.954310593103739e-19,0.03347680351085596,1.6361462286918628e-17,9.445213891813074e-18
1976-06-01,9.95123959753069e-18,-2.73573335154444e-18,-2.3272598956499916e-17,0.30038234190383567,8.825898023084427e-18,0.6996176580961644,1.5445084019972815e-17,4.7262784202033465e-18,-9.96941614929494e-18,-6.403931065767946e-18
1976-07-01,-1.3028011509699028e-18,-9.037102066903326e-18,4.143206739729785e-17,0.3013400859897224,7.143400012932646e-18,0.6986599140102777,-3.2712816773747423e-18,3.2078109798398507e-17,5.195594112761972e-17,-8.690903253621469e-17
1976-08-01,1.6997160857831293e-17,-2.4298529149442933e-18,3.7727952677510976e-18,0.2836375554590308,1.0071686907247556e-18,0.7163624445409692,-3.826759005805473e-18,3.025895167036755e-18,-1.728873324013076e-17,2.145639056663699e-18
1976-09-01,2.246435423229786e-17,-2.6717305246971846e-17,-2.200305450413583e-17,0.27776968141589586,1.3739366820279858e-17,0.722230318584104,-2.5104128096940096e-18,-2.508633949665823e-17,8.464170343197749e-17,4.862927675207466e-17
1976-10-01,-5.5347784725328044e-18,1.930081175053258e-18,3.837545825251564e-17,0.2254123775738866,-5.845589296791967e-18,0.7745876224261135,-1.1681451723451103e-17,2.0620418201065393e-17,-5.119050942272587e-17,-7.021904147622089e-18
