,MSITALL,MSGERML,MSSWITL,MSCNDAL,MSUSAML,MSUTDKL,MSFRNCL,MSJPANL
1984-04-01,-3.476138340540371e-17,0.643586306805764,0.05098769008167338,7.050691594323058e-17,0.3054260031125626,-2.637808084743314e-18,-3.938710275722365e-19,-4.9586710461430846e-17
1984-05-01,-1.1102230246251565e-16,0.5930725872308056,0.0785911528204945,5.551115123125783e-17,0.32833625994869986,0.0,0.0,5.551115123125783e-17
1984-06-01,-5.08142985767619e-19,0.6584777654649123,0.03616329438887991,1.3851434360638473e-17,0.30535894014620774,-4.3452136730895974e-17,-4.557629186154035e-18,1.2096498367730367e-17
1984-07-01,3.681700886414064e-18,0.5442199209842022,0.07781136492457418,1.8436805044779692e-17,0.3779687140912236,-3.740243785882404e-17,2.1526867564321837e-17,-8.926237143084837e-18
1984-08-01,9.822092487140903e-18,0.47241889970891005,6.938893903907228e-18,3.876406480930668e-18,0.52758110029109,-4.157552084718668e-18,-5.383357698453327e-18,-2.0974602129231864e-17
1984-09-01,0.0016201073520995433,0.5377912313422686,1.3877787807814457e-17,-1.5974582009162796e-18,0.46058866130563175,-7.908378825152077e-19,-1.9737525877340025e-18,5.987800191346941e-18
1984-10-01,0.0535345429788146,0.445201733249077,0.06713572795084088,1.3755815063409838e-18,0.4341279958212675,5.149960319306146e-18,-1.2281977735187355e-17,1.8131587268925553e-17
1984-11-01,0.054475915567655055,0.5156175246795655,0.1627746941882871,-3.6542695410445025e-17,0.2671318655644926,-7.575862680242462e-18,-8.199278929421627e-19,2.896852679609707e-18
1984-12-01,0.05267994002073759,0.4563315578198564,0.12272705477277705,-2.8528069663524835e-18,0.3682614473866289,-1.3660947373317356e-17,-4.553649124439119e-18,7.567731163948821e-17
1985-01-01,0.018872527606697997,0.43865369698034984,0.16114952500558155,4.633270221481023e-18,0.3813242504073706,0.0,-8.783731663027095e-18,8.289064421830583e-18
