,MSITALL,MSGERML,MSSWITL,MSCNDAL,MSUSAML,MSUTDKL,MSFRNCL,MSJPANL
1978-01-01,-9.102584436849178e-24,5.165104275423073e-16,-1.3877787807814457e-16,-1.6909391709271105e-16,2.0857840234688882e-17,-1.2742030129244476e-16,-7.911224967488119e-17,1.0
1978-02-01,2.20649821514731e-16,-4.514973898381331e-16,2.706168622523819e-16,8.579687858441726e-17,6.204076594828538e-17,2.017050182290789e-17,5.7599119041881e-17,0.9999999999999999
1978-03-01,-1.1568846928644114e-16,5.841337465197986e-16,-4.2500725161431774e-16,-1.4435519493828065e-16,6.447276474015416e-18,-5.125095028411868e-17,-2.4761347338228547e-16,1.0000000000000004
1978-04-01,7.987149986510511e-17,-1.967596099072165e-16,4.163336342344337e-17,-4.300435590880314e-17,1.3041972397800482e-17,4.4211288062394053e-16,-1.4320825965866196e-17,0.9999999999999998
1978-05-01,5.289921583030839e-16,-5.221630707977632e-16,1.3877787807814457e-17,5.668719184695495e-17,1.5015335786701958e-16,-1.183009084552647e-16,1.0088330942529472e-16,0.9999999999999997
1978-06-01,-3.131044435890192e-16,7.580625788548835e-17,1.942890293094024e-16,5.244990489464521e-17,-7.412075905934263e-17,2.557079377651931e-16,6.775764500842682e-17,0.9999999999999998
1978-07-01,-2.9975589818793977e-16,2.5704238247792037e-16,2.949029909160572e-16,-5.798392900463709e-17,1.4793027141246607e-16,-1.7146300026922882e-16,-1.6707959064794695e-16,1.0
1978-08-01,-2.2115544225837105e-16,3.19928074562359e-16,-8.944667923005412e-17,5.749795863261741e-17,5.073667259333188e-17,9.096616612156629e-17,7.079294584314726e-18,0.9999999999999998
1978-09-01,-3.827100238631461e-16,5.874361394570781e-16,6.661338147750939e-16,-7.599764689900172e-17,4.9070718450137597e-17,-1.411069400602326e-16,-1.0800467103932996e-16,0.9999999999999994
1978-10-01,5.3587122526253956e-17,1.9946992219522993e-16,1.6653345369377348e-16,-1.461832295381646e-17,-5.898632694137425e-17,-1.5612535552899181e-16,-6.489685463611849e-17,1.0
1978-11-01,-2.759928105431066e-16,-3.1581277220681924e-16,-1.3183898417423734e-16,5.655314417546802e-17,-1.3740149772237762e-18,4.89692021394052e-17,-1.6984417188687137e-17,1.0000000000000007
1978-12-01,1.0289288323845208e-16,2.7622283142000767e-17,-1.457167719820518e-16,-3.1755974422426374e-17,9.29543607775193e-17,-4.5619908498493955e-17,4.2034621260755855e-17,1.0
1979-01-01,-2.6741367894264956e-16,0.08660991104976608,2.6651979970741235e-16,-9.157305123408248e-17,4.967291099963443e-17,-4.344548691995681e-18,3.7494279601942463e-17,0.913390088950234
1979-02-01,8.468349799020873e-16,-3.365363543395006e-16,1.0891941827557295e-16,-8.609595045591468e-17,-3.4307569628603734e-17,-2.569929442773361e-16,-2.0851468114524095e-16,1.0
1979-03-01,6.406350828564399e-16,-5.078174902365659e-16,-4.2847669856627135e-16,-1.4800521140681844e-16,4.0492166586558234e-16,-2.0506619900151996e-16,1.622578701655355e-16,1.0000000000000002
1979-04-01,1.0846690310994929e-16,-1.8041124150158794e-16,-8.378938427537332e-17,3.320022373778894e-17,6.107044235735442e-17,-1.5291927303995301e-16,8.30116488997574e-17,1.0
1979-05-01,-2.0622499977025396e-16,0.01823217283460471,-3.131169958147995e-16,7.745949923500472e-17,-6.032642724680068e-17,9.640073413517456e-17,1.5490982522411516e-17,0.9817678271653958
1979-06-01,-1.0717424505250806e-16,5.551115123125783e-17,-9.020562075079397e-17,-2.6812016136768575e-17,-1.2212585714663196e-17,3.375251924041854e-17,-2.288275307161497e-17,1.0000000000000002
