,MSITALL,MSGERML,MSSWITL,MSCNDAL,MSUSAML,MSUTDKL,MSFRNCL,MSJPANL
1976-01-01,2.4149074440586267e-16,2.235933159269591e-17,-2.7755575615628914e-17,-3.7350188940752677e-17,-5.753728813681683e-17,-7.239305196651861e-17,4.18777856601486e-17,1.0
1976-02-01,8.577886984746979e-17,8.962262232009937e-18,-2.7755575615628914e-17,1.1646664264526579e-16,-3.840645880109789e-18,-5.510023047212622e-17,6.714600591722528e-17,0.9999999999999999
1976-03-01,3.6308091629696307e-16,-9.036005957877472e-17,-2.2898349882893854e-16,-7.860536682683196e-17,3.157434233147813e-17,2.326812708171586e-17,1.0142837155434536e-16,0.9999999999999999
1976-04-01,-4.833781615435832e-17,-8.326672684688674e-17,5.06599406608969e-17,-1.7045669539836317e-17,5.03760599152574e-17,-1.0400407510501175e-18,6.657701210190453e-17,1.0
1976-05-01,3.526574928743145e-17,-3.681169262339779e-17,1.942890293094024e-16,-4.6953309886360685e-17,1.7383451757521188e-17,-8.27363730271827e-18,3.3066751584204824e-18,0.9999999999999999
1976-06-01,1.2757001438833739e-16,-2.461604784751441e-16,-6.442109319202768e-17,6.245004513516506e-17,6.389559173504325e-18,1.59022545645163e-16,1.4992994202526145e-16,0.9999999999999999
1976-07-01,-2.3184582369716547e-16,-1.270185093935269e-17,-8.326672684688674e-17,-9.953807717878993e-18,1.2463025723218514e-16,-1.074842041673184e-16,2.4473901235617266e-17,1.0000000000000004
1976-08-01,-5.052409312699873e-16,2.801031614623406e-16,4.163336342344337e-17,1.455357356373571e-16,-5.943483470469932e-17,5.605817991463878e-17,1.970251847173705e-17,1.0
1976-09-01,-2.1122154485594421e-16,-1.1113670758742272e-16,1.734723475976807e-16,-1.1532513260107372e-16,9.82079572205263e-17,-1.3935441755860653e-16,-3.237207078102035e-17,1.0000000000000004
1976-10-01,3.2505821091705665e-17,-1.9876708941197835e-17,9.367506770274758e-17,2.2247709450238605e-17,-1.0405383571121193e-16,-2.8997936697577545e-18,-4.9356948751217025e-18,1.0
1976-11-01,-2.5693174305069453e-17,8.704453475443141e-17,-1.0061396160665481e-16,-1.4418901348863176e-17,-1.7805348275096778e-16,-3.0912903985452406e-17,1.403816917029147e-17,1.0000000000000002
