,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth ,Utils,Other
1978-01-01,2.1635018463281942e-17,8.554219617223272e-17,-1.1654370680948038e-17,0.5548486161403627,1.272968192256523e-17,0.4451513838596371,6.38626623260709e-17,-6.492631971203691e-18,2.7755575615628914e-17,-2.158676839658789e-17
1978-02-01,-7.725620839881881e-18,3.417547956001525e-17,-4.0399302188633646e-17,0.4814237360060324,3.2159124371605574e-17,0.5185762639939676,7.068562128091486e-19,-1.1743242285897705e-17,-9.386452938837859e-18,9.380105111372483e-18
1978-03-01,7.642693060072904e-17,-3.9965386692893e-18,1.471317296489012e-16,0.5441396947180874,3.048490217310286e-17,0.4558603052819123,-1.2891046605522373e-17,9.619746543360015e-18,5.551115123125783e-17,-4.539839399091492e-18
1978-04-01,2.8728917173060374e-17,-4.8147625260819016e-17,2.972201573354032e-17,0.5913946956885471,-1.3107774066403591e-17,0.40860530431145275,1.7048726810057823e-17,-1.9309596561911656e-18,9.840719717934818e-17,2.550511010820073e-18
1978-05-01,-4.9265319890911805e-18,-7.484165521744485e-17,-3.669222801405087e-18,0.4922073619343976,3.034060816197593e-17,0.5077926380656023,9.855839628518798e-18,-4.503294389124569e-18,2.0206039960957716e-16,5.748275740043894e-18
1978-06-01,7.111984894729942e-18,1.8570689996868777e-16,-1.3199871465495515e-17,0.3097836910618374,1.2186777753636036e-17,0.6902163089381625,-4.5464350691285e-19,1.4557877081178837e-17,-8.038817392473367e-17,1.0073537591400138e-17
1978-07-01,-3.1855927031916866e-18,3.436709581682154e-17,-7.909319528290498e-18,0.313414993354862,3.641693034015312e-17,0.6865850066451381,-1.8647953533239972e-17,1.743292471090855e-18,-3.346931677538013e-16,6.3945221141002815e-18
1978-08-01,-4.410789644055261e-17,-1.9882803782049474e-17,-2.1062926482995104e-17,0.270068123580572,1.8098272896452997e-17,0.7299318764194278,2.1272603375102315e-18,-2.4708438734667277e-17,1.4589018100611434e-16,2.440837923796421e-17
1978-09-01,1.2164951394318244e-17,1.4874972090710527e-17,2.763059429339591e-18,0.2533325448049164,3.044329742455052e-17,0.7466674551950836,2.0064066692823113e-18,-5.534462712107937e-18,-1.1251687896111308e-16,2.7752995020122305e-17
1978-10-01,-5.489772656936371e-17,-2.3758072256017662e-17,2.0875619892623045e-17,-9.020562075079397e-17,-1.0579769682246096e-17,1.0000000000000002,-1.1738209706608479e-17,-2.028770474804649e-17,4.8370796227772946e-17,1.48821083207475e-17
1978-11-01,3.205297960903333e-17,-9.276433467729958e-18,-2.7223057925818805e-17,0.04795777529004008,-2.539555853679512e-17,0.9520422247099602,-1.3475751769482822e-17,-1.85818669032489e-17,-1.4134198092072062e-16,-3.804341626260277e-18
1978-12-01,3.0935813730394014e-17,1.75983511445163e-17,4.71147649138923e-17,0.1767296665560682,1.2407807496906619e-17,0.8232703334439314,1.4673764738256457e-17,3.2371491208969414e-17,2.0182820421438981e-16,1.607416276161073e-17
1979-01-01,-2.5403729705978537e-17,-9.780615707668397e-18,4.008488144093741e-17,0.3164096372518629,1.542109358726242e-17,0.6835903627481369,7.752550575367867e-18,8.97204689548762e-19,1.161504370136032e-16,-2.2791065890894063e-17
1979-02-01,1.6151906222001422e-17,-1.5853778045468817e-17,-5.0988297415530773e-17,0.10850628452271116,1.3301050630459788e-16,0.8914937154772888,-3.647334176040119e-18,-1.439221792825889e-17,-8.827948628368078e-17,-1.5388618645892573e-17
1979-03-01,9.871988639094072e-18,-4.5784708690317136e-17,1.0940762361464676e-17,0.25405096152542817,7.46851636060512e-17,0.7459490384745716,1.0222125745082011e-17,3.3550716025509555e-17,7.71950369133431e-17,1.1792481604027998e-17
1979-04-01,5.994488309626207e-17,1.4407508682525888e-16,1.507450115014392e-16,0.3200428961376639,-5.888796117395246e-18,0.6799571038623365,5.550363078588565e-17,9.904769297662019e-17,-8.690032192190099e-16,4.1898345713560806e-17
1979-05-01,-1.5057636046623103e-17,-3.866668010502517e-17,-4.4706428672380696e-17,0.25719557405326016,-5.359226794496377e-17,0.7428044259467397,1.3304938820500613e-17,4.49908123964917e-17,4.1941613657281556e-16,3.362167200097834e-17
1979-06-01,1.4524533371814027e-17,-2.5530552476965103e-17,-1.3133841186281408e-17,0.386562603434296,6.5592104957755574e-18,0.6134373965657045,-1.6257200436051442e-16,4.770914042407406e-17,-3.8024828887364924e-16,7.626756737817429e-17
1979-07-01,3.4720196453610095e-18,-1.0223936805508208e-16,3.011676774724896e-17,0.38889181281836754,-8.113926097571593e-17,0.6111081871816322,5.606434560974106e-17,7.219934330106871e-18,2.846919127746834e-16,-3.969328216681683e-18
1979-08-01,3.262407815366222e-17,-3.3714631466567896e-17,-4.792818736774634e-17,0.5383771768893214,-8.701310107535816e-17,0.4616228231106787,-5.295518030544069e-17,1.3757101153334986e-17,1.6653345369377348e-16,-3.128324067393278e-17
1979-09-01,2.5074846256574194e-17,-2.1680278330196888e-18,-2.9028246013053796e-17,0.7049920770575901,1.4250877347874542e-16,0.29500792294240974,-1.0858353515043092e-17,2.4796132803787734e-18,-2.1766216260803948e-16,1.361754234824625e-16
1979-10-01,1.5987468154294388e-17,2.0590548097276314e-17,-6.53778879182697e-18,0.8127484975874125,3.8552496659215986e-18,0.18725150241258787,1.862101142371973e-17,-2.433839382379195e-18,-4.2932193024064773e-16,-1.1844460452168757e-18
1979-11-01,1.7535757996551927e-17,4.0898783365528824e-17,-4.538616486700758e-19,0.8929519652156427,4.680026787741659e-17,0.1070480347843574,4.770344793218343e-17,8.686762366237558e-17,-2.1755655791449262e-16,1.905676920324722e-17
