,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth ,Utils,Other
1980-01-01,0.4495887050435625,0.15561616533911282,0.41764498740505385,0.6006059290919995,-0.22026084266481938,0.7151275491326823,-0.24889049540472774,0.00872150306667141,-0.043030282801786834,-0.8351232182077497
1980-02-01,0.4908102359100197,0.14625038024758696,0.44111192283672196,0.6513157837897205,-0.21282703760046484,0.7096457254985636,-0.24191132697033435,-0.01808334654058108,-0.06798513935941514,-0.8983271978118184
1980-03-01,0.5015331059267933,0.15958966150626375,0.35920445749242,0.5857346943508259,-0.26287810548791013,0.788851614027356,-0.2335595943442037,0.07899774512370628,-0.0740054277268174,-0.9034681508684324
1980-04-01,0.5142948831715,0.12303470079500456,0.2179670636129507,0.5455913279863382,-0.18548633475060394,0.795603282989913,-0.2315969826294677,0.07503658140874203,-0.08622624164960802,-0.7682182809347677
1980-05-01,0.5015659350273971,0.08718800540427396,0.22453502861040775,0.49135692291483135,-0.1737098025465169,0.786122683244643,-0.20046466571958188,0.08026097665128096,-0.06971132234848454,-0.7271437612382514
1980-06-01,0.37595113290200644,0.056956071731492974,0.1700687997209691,0.459255298806191,-0.05455750365910195,0.8122436717388875,-0.18980352858372296,0.03600236071187457,-0.04999461986528708,-0.616121683503309
1980-07-01,0.34095043448519036,0.09414235659801773,0.16173953813308195,0.4551880804827778,-0.026466347210160723,0.8013365504770021,-0.1600623195272477,0.035457680317442675,-0.060335706719948146,-0.641950267036155
1980-08-01,0.4369659341621652,0.05683576402315815,0.170818206791993,0.45627337048194794,-0.04398398023076866,0.8263640346225504,-0.18429812870912965,0.022441503566417276,-0.09730628733060154,-0.6441104173777332
1980-09-01,0.3458038894590256,0.08917394549716307,0.3315909306113749,0.4725263758489737,-0.1317285316228809,0.8296865502489802,-0.19998744947771963,0.02810125259802143,-0.0622821903403602,-0.7028847728225773
1980-10-01,0.28160548149925546,0.06783534778830869,0.33138618345606297,0.469316253737841,-0.10044319764188248,0.8205860544151299,-0.20216391995900285,0.011928192907089352,-0.04854433748900744,-0.631506058713796
1980-11-01,0.3158095033349557,0.061136356441886086,0.32868198468126497,0.46125637309396517,-0.10164288218680517,0.8305349917766045,-0.21724218992082545,0.007738542928571346,-0.06278485142682605,-0.6234878287227921
1980-12-01,0.3799274939528092,0.07601149444251876,0.25404830719957827,0.418737050219539,-0.09129070258376859,0.8423952874925904,-0.2740330030027107,0.04743317934675706,-0.07695444276610414,-0.5762746643012067
1981-01-01,0.4720972574737248,0.06840220478271142,0.274615627181678,0.42482649317393856,-0.12664399771659318,0.8551114477939856,-0.3030944770639765,0.04077787208032935,-0.1017002594217376,-0.6043921682840594
1981-02-01,0.28104337096254595,0.07651180181187711,0.42100735759951124,0.3675008669868234,-0.16351018509595017,0.9227314226877799,-0.3056255367319767,0.05392243699013505,-0.06835487362268272,-0.5852266615880624
1981-03-01,0.20031836422000282,0.0874839954731843,0.4406742051831074,0.3405259771742811,-0.22566355485715817,0.9118365373592187,-0.2409399079616752,0.08508776880907204,-0.054776464133746816,-0.5445469212662859
1981-04-01,0.21223238837873248,0.04025712521003788,0.4304666122937988,0.3146005789081837,-0.19791186300263575,0.9439836097997134,-0.24185857777391906,0.07462127051280448,-0.0482586642645203,-0.5281324800621932
1981-05-01,0.2128596975293111,0.07059735643400211,0.28202209931221534,0.3036324277817218,-0.11605125919808557,0.9779627654836324,-0.2742943422374866,0.06644971387585175,-0.07370068344542402,-0.44947777553573953
1981-06-01,0.3036918614098858,0.034175977049784256,0.2881188449081451,0.32619179769385304,-0.13383076223819357,0.9724213629596442,-0.28592577456180956,0.03184540653257106,-0.09171808231037648,-0.44497063144350446
1981-07-01,0.2556211677243163,0.03384546751311113,0.30038248802678824,0.321187033352504,-0.08065312180950568,0.9863394256476847,-0.2833417969383456,0.006175626713651128,-0.08591821174173081,-0.4536380784884746
1981-08-01,0.37408009762184147,-0.10888759083107269,0.30066515968586316,0.3419491914060635,-0.057450017770902084,1.0272220382566306,-0.26278941268480915,-0.03630888589031955,-0.04809665566111043,-0.530383924132185
1981-09-01,0.4415685318738043,-0.10374344590578077,0.21657298606905329,0.3356477260084691,-0.019236711961785113,1.0601797245254616,-0.29862981187599713,-0.04141520354322037,-0.07628479445918568,-0.5146590007308192
1981-10-01,0.5136309796065439,-0.09907270911235627,0.2647006765026503,0.34617618260290395,-0.035393795635778824,1.0735801265297051,-0.3369170868575626,-0.06664304461899051,-0.1469793101685432,-0.5130820188485721
1981-11-01,0.4971228882763783,-0.08493485202144607,0.32233592402140854,0.333429778322632,-0.07567084082023379,1.0517156372112297,-0.3606328850292102,-0.055898055485303355,-0.11626228462835253,-0.511205309847103
1981-12-01,0.5191287303134899,-0.07319622021281247,0.3426843956998429,0.3179033950834521,-0.05377231582277453,1.0491728366867343,-0.38722230281937775,-0.05813195456847309,-0.10331676857088057,-0.5532497957892024
1982-01-01,0.46061085217819686,-0.04216673196816689,0.2792447092535193,0.3124458871558515,-0.046833849445520714,1.0448860808608,-0.32835394837326426,-0.02171588195023444,-0.06028690988235946,-0.5978302078288216
1982-02-01,0.4637092717396607,0.03513718308795932,0.13848270378084315,0.2650872889976714,-0.021662820472047484,0.9585160671669404,-0.35826420472098564,0.022109803746137358,0.07224788316672243,-0.575363176492901
1982-03-01,0.6404757784232658,0.022019241414686475,0.030849040522507032,0.3274140110164111,-0.02243234693359053,0.9569956029379205,-0.33744450030251505,0.0077562113471757455,0.041579018680055535,-0.6672120571059159
