,Phi_AA
1978-01-01,0.6563149841210385
1978-02-01,0.6335259565637119
1978-03-01,0.637006563965877
1978-04-01,0.6459281410663607
1978-05-01,0.6450313167822531
1978-06-01,0.6653409192008725
1978-07-01,0.6624271058285573
1978-08-01,0.6406443630646255
1978-09-01,0.6474486848715106
1978-10-01,0.6804574922296218
1978-11-01,0.670735420341582
1978-12-01,0.667067450996995
1979-01-01,0.6653607029248362
1979-02-01,0.6701998341421759
1979-03-01,0.6800715747928782
1979-04-01,0.7001499662445417
1979-05-01,0.7112186796821786
1979-06-01,0.7109428912336836
1979-07-01,0.7240621542673963
1979-08-01,0.7515586624464167
1979-09-01,0.7486979442360062
1979-10-01,0.7439122691110042
1979-11-01,0.7409588185632989
1979-12-01,0.7558797720007332
1980-01-01,0.7582533109881123
1980-02-01,0.7715873543941586
1980-03-01,0.773267526875437
1980-04-01,0.7837486048350218
1980-05-01,0.7770440059661736
1980-06-01,0.7831712374569307
1980-07-01,0.786494296410166
1980-08-01,0.7977793840914349
1980-09-01,0.8016125071712271
1980-10-01,0.8035499004605406
1980-11-01,0.8119662530094086
1980-12-01,0.8201769795980351
1981-01-01,0.8229823390332455
1981-02-01,0.8239382566857102
1981-03-01,0.8292481468065261
1981-04-01,0.8239691448173904
1981-05-01,0.816517473362354
1981-06-01,0.8069607957561791
1981-07-01,0.7987043983870724
1981-08-01,0.8154272827928947
1981-09-01,0.812472998278718
1981-10-01,0.8161470260664305
1981-11-01,0.811049418974932
1981-12-01,0.8229057754535553
1982-01-01,0.8139222807238234
1982-02-01,0.8162442999185081
1982-03-01,0.8220859499318094
1982-04-01,0.8191228249065806
1982-05-01,0.8199634459939572
1982-06-01,0.8197215445468875
1982-07-01,0.8190030191774289
1982-08-01,0.8193705556530624
1982-09-01,0.8207804406282637
1982-10-01,0.8263355313734401
1982-11-01,0.8152750363250977
1982-12-01,0.8030377365198604
1983-01-01,0.7960169344346957
1983-02-01,0.8157615434514993
1983-03-01,0.833230949989749
1983-04-01,0.8347488143452043
1983-05-01,0.8330275299869837
1983-06-01,0.8308484188703364
1983-07-01,0.831428630626243
1983-08-01,0.8329062871836626
1983-09-01,0.8350625494898448
1983-10-01,0.8320479599191032
1983-11-01,0.839759213649052
1983-12-01,0.8362346460370483
1984-01-01,0.8345398915629504
1984-02-01,0.8432132086205191
1984-03-01,0.8433852462173365
1984-04-01,0.8354361352285075
1984-05-01,0.8434414877569867
1984-06-01,0.8440657813435652
1984-07-01,0.8449217161075484
1984-08-01,0.843817774061934
1984-09-01,0.8403905972773865
1984-10-01,0.8344128512446701
1984-11-01,0.8302352109970923
1984-12-01,0.8290645068899487
1985-01-01,0.838045108745846
1985-02-01,0.8469315741690578
1985-03-01,0.848073568794914
1985-04-01,0.8454786073984636
1985-05-01,0.8497872949369989
1985-06-01,0.8510435090343063
1985-07-01,0.8532194798313878
1985-08-01,0.853555097784658
1985-09-01,0.8551970081929741
1985-10-01,0.8509374092514366
1985-11-01,0.8518288961847605
1985-12-01,0.8530511033932815
1986-01-01,0.8510751464397421
1986-02-01,0.8489310251078835
1986-03-01,0.8455445653370531
1986-04-01,0.8427702376015678
1986-05-01,0.8432636895496809
1986-06-01,0.8459046494962728
1986-07-01,0.846232689629005
1986-08-01,0.8423270877949985
1986-09-01,0.8346356319732867
1986-10-01,0.8326448943476548
1986-11-01,0.8404543308101313
1986-12-01,0.8392758602995493
1987-01-01,0.8186487086447383
1987-02-01,0.8109792537138051
1987-03-01,0.8095720243973723
1987-04-01,0.8020076161312057
1987-05-01,0.7890134239747172
1987-06-01,0.7982065156883476
1987-07-01,0.8044333129987573
1987-08-01,0.8153553756635754
1987-09-01,0.8102060880148054
1987-10-01,0.8055930121351966
1987-11-01,0.779257200762803
1987-12-01,0.7578715740101128
1988-01-01,0.7600012296481281
1988-02-01,0.7445164436473459
1988-03-01,0.7377916671009375
1988-04-01,0.7500591159198196
1988-05-01,0.7555649376621192
1988-06-01,0.7597029009571672
1988-07-01,0.7700874784730806
1988-08-01,0.7601157945937994
1988-09-01,0.770023198519598
1988-10-01,0.776255998029837
1988-11-01,0.7805636823251432
1988-12-01,0.7727249578072755
1989-01-01,0.782064633255741
1989-02-01,0.7905454617628704
1989-03-01,0.7881146755970396
1989-04-01,0.7867724501579898
1989-05-01,0.7930002377960059
1989-06-01,0.7846832861067287
1989-07-01,0.7888531416736899
1989-08-01,0.7911704818599938
1989-09-01,0.7959899559677083
