,MSITALL,MSGERML,MSSWITL,MSCNDAL,MSUSAML,MSUTDKL,MSFRNCL,MSJPANL
1988-04-01,0.1332651031352164,0.027835757307783916,0.2002152150674555,0.06852127396516026,0.4887900766491192,0.038081682958702,-0.22101516051532966,0.2643060514318923
1988-05-01,0.12851197634338865,0.023789542307520662,0.1977667676055429,0.07689973726012912,0.48184170383708974,0.039524187813641136,-0.21051100481552126,0.2621770896482091
1988-06-01,0.12183580088564892,0.008569435632409032,0.21623884380968827,0.06026352504936717,0.5201624936151705,-0.0027155228786681037,-0.17797968742674003,0.25362511131312415
1988-07-01,0.1274537543734444,-0.0070405474771568725,0.21385209647600942,0.12831779008263297,0.440671936634077,-0.017619605480398155,-0.12828188550039574,0.242646460891787
1988-08-01,0.12810143256234513,-0.007168216190142814,0.21433371710604376,0.13010285545234904,0.43864191155602245,-0.017100597628629498,-0.1288408538478445,0.24192975098985656
1988-09-01,0.13069277842147267,-0.006856714242558522,0.21388812907266727,0.1722543566087266,0.44104395939826035,-0.04819281697305343,-0.12430112185007376,0.2214714295645589
1988-10-01,0.13246447514782753,-0.01953046788486812,0.226341492814373,0.19114593930831486,0.42158293998568114,-0.055620627933651856,-0.12477647564484652,0.22839272420716994
1988-11-01,0.12424572589119723,-0.04027224407313405,0.22808658811426796,0.23705220827357418,0.4391834547716381,-0.08185209112912867,-0.1327218922295724,0.22627825038115745
1988-12-01,0.11865636255540932,-0.06239961933473431,0.2758756858667812,0.22033616879450757,0.4434927057658919,-0.11449579012810503,-0.13389177994821827,0.25242626642846755
1989-01-01,0.10628334749191506,-0.05498047793864869,0.32573499393495964,0.2936118402158962,0.3758931990867983,-0.15255864349928552,-0.16329120825914856,0.2693069489675134
1989-02-01,0.10592149910034579,-0.05231004099193375,0.3276205691088046,0.29300430139895783,0.37335404405685463,-0.1538348901678555,-0.16489478124286006,0.2711392987376864
1989-03-01,0.1113422629414918,-0.03618219450119207,0.31410225065690844,0.30001662914765925,0.37511638677501136,-0.15936835955684958,-0.17423515758221167,0.26920818211918235
1989-04-01,0.11217191903501082,-0.03137972755029859,0.3078696141522908,0.30091866403737777,0.37643767951554274,-0.15990779088745843,-0.17467067881754939,0.2685603205150843
1989-05-01,0.09964225752471362,-0.02464052755429981,0.30413531824564877,0.31474966041345415,0.3610500491463362,-0.14785995163901564,-0.17491721197941662,0.26784040584257945
1989-06-01,0.10221332152236365,-0.013981393660025968,0.30857063873431784,0.3003493769801172,0.371177494955055,-0.15513468153931084,-0.1806707463035912,0.2674759893110744
1989-07-01,0.09306716192739897,0.01000179209129563,0.2704757947289665,0.3021231452819604,0.3860011318661503,-0.15740196482533947,-0.18207410339791247,0.2778070423274801
1989-08-01,0.09607695942372775,0.018678174001574663,0.24955298515561775,0.29514421274434705,0.40647165351654213,-0.16307288735077996,-0.18166258914920586,0.2788114916581764
1989-09-01,0.09830985677777106,0.021461037037432747,0.2554255942118318,0.2928777244740483,0.41070424466424915,-0.16502096074765432,-0.18917531862448142,0.27541782220680266
1989-10-01,0.09273031030715627,0.023435915693829287,0.2557718102308328,0.29100458777945787,0.41244159901256383,-0.1700464445227603,-0.18575225943761195,0.28041448093653226
1989-11-01,0.09713385541190185,0.005867163655427428,0.25431100128123996,0.3302277048834867,0.3960824135343818,-0.19040539434519882,-0.17837488131652438,0.28515813689528535
1989-12-01,0.09627954264829136,-0.008496549334282594,0.2653284537109717,0.3627334071531211,0.37151629010678133,-0.1966175118173095,-0.1750180266173885,0.28427439414981526
