,Phi_AA
1976-01-01,0.8416391566245808
1976-02-01,0.8246634987418427
1976-03-01,0.8375853174434441
1976-04-01,0.8308994232573179
1976-05-01,0.8155358557196599
1976-06-01,0.8159069098140229
1976-07-01,0.8142646035942135
1976-08-01,0.8064739871858236
1976-09-01,0.8075598066462706
1976-10-01,0.8192051082023337
1976-11-01,0.8168743178496776
1976-12-01,0.8017827355279185
1977-01-01,0.8087797240502349
1977-02-01,0.8153834297697412
1977-03-01,0.8122323009340314
1977-04-01,0.8127025828516634
1977-05-01,0.8181978067892327
1977-06-01,0.8155336765115008
1977-07-01,0.8200708527345503
1977-08-01,0.8113389796844358
1977-09-01,0.8262804616723937
1977-10-01,0.8356270253041997
1977-11-01,0.8418812569428037
1977-12-01,0.8323826276959789
1978-01-01,0.8281522746883836
1978-02-01,0.8371714329102538
1978-03-01,0.8369181999576719
1978-04-01,0.838895483710741
1978-05-01,0.8395703131286116
1978-06-01,0.8461800776175578
1978-07-01,0.8449965349250397
1978-08-01,0.8421197913283774
1978-09-01,0.8452905352088719
1978-10-01,0.8543546218218149
1978-11-01,0.8611585204474966
1978-12-01,0.8736774992043024
1979-01-01,0.8959303945769578
1979-02-01,0.8916115067961801
1979-03-01,0.8910183109412345
1979-04-01,0.8908281426968853
1979-05-01,0.8920678827267681
1979-06-01,0.8908845606388635
1979-07-01,0.8918778749327464
1979-08-01,0.8954932556094993
1979-09-01,0.8962172296005775
1979-10-01,0.9014790891563974
1979-11-01,0.8952149029827998
1979-12-01,0.906399589830924
1980-01-01,0.9082077054335335
1980-02-01,0.9061066006838073
1980-03-01,0.908456089606044
1980-04-01,0.9019974556222954
1980-05-01,0.9007710837346276
1980-06-01,0.8993489234276678
1980-07-01,0.8982816295140917
1980-08-01,0.8971296166603245
1980-09-01,0.895917494097425
1980-10-01,0.8914329019471541
1980-11-01,0.8868711813317445
1980-12-01,0.8830892892930762
1981-01-01,0.8745882479208793
1981-02-01,0.8600987826148692
1981-03-01,0.8696695387154993
1981-04-01,0.8674777957283335
1981-05-01,0.8573898042152744
1981-06-01,0.862256148814604
1981-07-01,0.8649952465665799
1981-08-01,0.8682424367109515
1981-09-01,0.8727567470480477
1981-10-01,0.8803776319378191
1981-11-01,0.8801425451987019
1981-12-01,0.8817602575685101
1982-01-01,0.8802899707797089
1982-02-01,0.8985451578126091
1982-03-01,0.9041558430223064
1982-04-01,0.9106131232981334
1982-05-01,0.9125537379805997
1982-06-01,0.9093185347766898
1982-07-01,0.9069189028190241
1982-08-01,0.9117384569673198
1982-09-01,0.9098290150490418
1982-10-01,0.908616450668349
1982-11-01,0.9051484375054459
1982-12-01,0.9059064152717724
1983-01-01,0.9071780349888892
1983-02-01,0.9075641513868696
1983-03-01,0.9096444910596866
1983-04-01,0.9111955553679406
1983-05-01,0.9085611750244167
1983-06-01,0.9055984280684013
1983-07-01,0.9024048909913953
1983-08-01,0.9040632768408725
1983-09-01,0.8941332521784934
1983-10-01,0.891810263479551
1983-11-01,0.8884015752434198
1983-12-01,0.8936476938296275
1984-01-01,0.8927440469350885
1984-02-01,0.8917798585002695
1984-03-01,0.8910963193946086
1984-04-01,0.8849627514579591
1984-05-01,0.8955857023119155
1984-06-01,0.8927707757951304
1984-07-01,0.8910723953358244
1984-08-01,0.8885944208953221
1984-09-01,0.88053065888609
1984-10-01,0.8589123037244144
1984-11-01,0.8577012378663129
1984-12-01,0.8632468673314562
1985-01-01,0.8740124113573824
1985-02-01,0.8735438467099571
1985-03-01,0.8624485735954749
1985-04-01,0.8673958517878015
1985-05-01,0.8744586924586254
1985-06-01,0.8768891352073968
1985-07-01,0.874837210379847
1985-08-01,0.8849534403078783
1985-09-01,0.8892583169700456
1985-10-01,0.8833998096024801
1985-11-01,0.8935174619365663
1985-12-01,0.8945391486920895
1986-01-01,0.8957899999134381
1986-02-01,0.8939374138331384
1986-03-01,0.895291294042258
1986-04-01,0.9006821801195853
1986-05-01,0.9012581975331447
1986-06-01,0.8912026030735755
1986-07-01,0.8900263739480638
1986-08-01,0.8937415705508419
1986-09-01,0.8888776896625098
1986-10-01,0.8850597904456305
1986-11-01,0.8861113662060671
1986-12-01,0.8922027207289881
1987-01-01,0.8919959980796865
1987-02-01,0.8819915757304253
1987-03-01,0.8794603892469594
1987-04-01,0.8755813114311897
1987-05-01,0.8749497550259909
1987-06-01,0.8798610197547149
1987-07-01,0.8889742558768726
1987-08-01,0.891604077033531
1987-09-01,0.8833790442744527
1987-10-01,0.875477714341022
1987-11-01,0.8499768768738323
1987-12-01,0.841830033241495
1988-01-01,0.8404022599612878
1988-02-01,0.8083655610450545
1988-03-01,0.7946350508316733
1988-04-01,0.7792815565765657
1988-05-01,0.774394946081638
1988-06-01,0.779034900873784
1988-07-01,0.8282172904772087
1988-08-01,0.8050901419281571
1988-09-01,0.8236765381769683
1988-10-01,0.8308341587781592
1988-11-01,0.8425038302999243
1988-12-01,0.8408684020739919
1989-01-01,0.8359315718974103
1989-02-01,0.8276982294563314
1989-03-01,0.8322169745122301
1989-04-01,0.8237852564435245
1989-05-01,0.8306202122380347
1989-06-01,0.8385502296473417
1989-07-01,0.8544740594738447
1989-08-01,0.849530525785456
1989-09-01,0.8560301519467944
1989-10-01,0.8536047184306859
1989-11-01,0.8440844437843693
1989-12-01,0.8492126353855385
1990-01-01,0.8552102472364878
1990-02-01,0.8566973733585405
1990-03-01,0.8529191070918646
1990-04-01,0.875253528688615
1990-05-01,0.8733334747434321
1990-06-01,0.868165906491551
1990-07-01,0.8757659380629892
1990-08-01,0.8841457808441028
1990-09-01,0.8762024790569195
1990-10-01,0.8763910461674026
1990-11-01,0.8722600412328373
1990-12-01,0.8724673966528346
1991-01-01,0.8706340272675346
1991-02-01,0.8683487519827339
1991-03-01,0.870308190157819
