,Phi_AA
1976-01-01,0.8289514676143062
1976-02-01,0.8242698490135019
1976-03-01,0.8239659630875298
1976-04-01,0.8189109865059339
1976-05-01,0.8030933923292588
1976-06-01,0.8119841644809359
1976-07-01,0.8214715820319154
1976-08-01,0.8210238508865406
1976-09-01,0.8196383770450453
1976-10-01,0.8116390799464818
1976-11-01,0.8076952168679509
1976-12-01,0.8063188681689084
1977-01-01,0.8024430246445075
1977-02-01,0.8060369280894744
1977-03-01,0.8037383027643235
1977-04-01,0.80586006615179
1977-05-01,0.8039489366937771
1977-06-01,0.8055324081332679
1977-07-01,0.8151219446577517
1977-08-01,0.8138695123555347
1977-09-01,0.8162869044879595
1977-10-01,0.8140648971466131
1977-11-01,0.8043218708655928
1977-12-01,0.8063189840896949
1978-01-01,0.8076395537393763
1978-02-01,0.8052798844394174
1978-03-01,0.8120998251887299
1978-04-01,0.8176761000776434
1978-05-01,0.8292607960950235
1978-06-01,0.8350813640174466
1978-07-01,0.8305763076831195
1978-08-01,0.8315191865563067
1978-09-01,0.8329113446837845
1978-10-01,0.84131622907236
1978-11-01,0.8374377717505643
1978-12-01,0.8410537647644816
1979-01-01,0.8442273780135745
1979-02-01,0.8460311424720255
1979-03-01,0.8498095814346218
1979-04-01,0.8477796636271465
1979-05-01,0.8479947233963085
1979-06-01,0.8493653486410689
1979-07-01,0.8502982415260807
1979-08-01,0.8560680352000642
1979-09-01,0.8543888406540835
1979-10-01,0.8541579996678519
1979-11-01,0.8513885593108089
1979-12-01,0.8634177819838564
1980-01-01,0.8590661637258926
1980-02-01,0.8613535955553971
1980-03-01,0.860055091358978
1980-04-01,0.8522686296334379
1980-05-01,0.8502967203985862
1980-06-01,0.8488421244469875
1980-07-01,0.8513306165851008
1980-08-01,0.8607384105738041
1980-09-01,0.8642126594231363
1980-10-01,0.8662089993760325
1980-11-01,0.8640868588647607
1980-12-01,0.8653636883570499
1981-01-01,0.8630538483460598
1981-02-01,0.8653921923497521
1981-03-01,0.8782237509073476
1981-04-01,0.8751155578649045
1981-05-01,0.8718865800515744
1981-06-01,0.8681363888310238
1981-07-01,0.8659126657831888
1981-08-01,0.875511900757221
1981-09-01,0.8745446742226681
1981-10-01,0.8772093204958378
1981-11-01,0.8803303096027851
1981-12-01,0.8776961905596015
1982-01-01,0.8761716221375061
1982-02-01,0.8824029769244979
1982-03-01,0.8841008478966531
1982-04-01,0.8849639590458793
1982-05-01,0.8860281456220331
1982-06-01,0.8819634488519943
1982-07-01,0.8822506323110184
1982-08-01,0.8818181220109479
1982-09-01,0.8822663500980762
1982-10-01,0.8790755140711557
1982-11-01,0.8765680859520555
1982-12-01,0.8774116355831888
1983-01-01,0.8816010355325508
1983-02-01,0.8863538857708925
1983-03-01,0.8876671823244778
1983-04-01,0.886669077555005
1983-05-01,0.8855589173311776
1983-06-01,0.8844927963687614
1983-07-01,0.883692117392639
1983-08-01,0.8819090007722936
1983-09-01,0.8810540043984414
1983-10-01,0.8798287616261988
1983-11-01,0.8803547631371885
1983-12-01,0.8804935543188472
1984-01-01,0.8795080191940792
1984-02-01,0.8777588874735859
1984-03-01,0.8777813656001356
1984-04-01,0.8771183319433689
1984-05-01,0.88051515481382
1984-06-01,0.8781969931441106
1984-07-01,0.8782179223608878
1984-08-01,0.8800856442856057
1984-09-01,0.8751291080736544
1984-10-01,0.8708544683049727
1984-11-01,0.8710758567556927
1984-12-01,0.8739906717045818
1985-01-01,0.8689213433531656
1985-02-01,0.8675917240521301
1985-03-01,0.8636273826546353
1985-04-01,0.8686268401931188
1985-05-01,0.8716105475431365
1985-06-01,0.8718227087143305
1985-07-01,0.8705873162124647
1985-08-01,0.8728074193173422
1985-09-01,0.8730329147149184
1985-10-01,0.8686695645718889
1985-11-01,0.8730406889479511
1985-12-01,0.8711800460274731
1986-01-01,0.8700441876734195
1986-02-01,0.8675442219789995
1986-03-01,0.8568702913553473
1986-04-01,0.8615953807108307
1986-05-01,0.8641016984693337
1986-06-01,0.8606253888164894
1986-07-01,0.8591594593104779
1986-08-01,0.852795040938834
1986-09-01,0.8486025649448781
1986-10-01,0.8498296473092541
1986-11-01,0.8566345193467678
1986-12-01,0.8542366240971593
1987-01-01,0.8567976562351151
1987-02-01,0.855967713929827
1987-03-01,0.8579901334990646
1987-04-01,0.8564578454045346
