,Phi_AA
1975-01-01,0.769234729355852
1975-02-01,0.7647178881468454
1975-03-01,0.7791946706547348
1975-04-01,0.778585485670291
1975-05-01,0.7846354071515385
1975-06-01,0.7802294701823699
1975-07-01,0.7655759928040468
1975-08-01,0.7710454984723046
1975-09-01,0.779228386740821
1975-10-01,0.7855300638243391
1975-11-01,0.7812740778005045
1975-12-01,0.789589755154728
1976-01-01,0.7957906273193919
1976-02-01,0.7848980857014105
1976-03-01,0.7906592629829797
1976-04-01,0.7904033010280004
1976-05-01,0.7898310284351308
1976-06-01,0.7768694819818409
1976-07-01,0.7704099628777312
1976-08-01,0.7624684815497138
1976-09-01,0.7686347272612607
1976-10-01,0.7829745932723438
1976-11-01,0.7889681153578196
1976-12-01,0.7691961449862316
1977-01-01,0.7668554711598631
1977-02-01,0.7622597130856824
1977-03-01,0.7503005523630109
1977-04-01,0.7457970712509804
1977-05-01,0.7557892722097949
1977-06-01,0.7586419253419227
1977-07-01,0.75289741204999
1977-08-01,0.756625056530493
1977-09-01,0.7587217976564509
1977-10-01,0.7654574560845018
1977-11-01,0.7833298705155045
1977-12-01,0.7936761206238792
1978-01-01,0.7970083886351095
1978-02-01,0.790418172500037
1978-03-01,0.787196317724352
1978-04-01,0.7888466325572763
1978-05-01,0.7740268382183467
1978-06-01,0.7816733085049673
1978-07-01,0.7743557428586659
1978-08-01,0.784934023829676
1978-09-01,0.7803546951387821
1978-10-01,0.7992949720678032
1978-11-01,0.796305866523655
1978-12-01,0.8201890328269337
1979-01-01,0.8569104972483945
1979-02-01,0.8516364217363088
1979-03-01,0.8556656190208448
1979-04-01,0.8595279446679919
1979-05-01,0.860358640738266
1979-06-01,0.8609121882030696
1979-07-01,0.8666621824701923
1979-08-01,0.8644701824817836
1979-09-01,0.8675058013722877
1979-10-01,0.872651013605521
1979-11-01,0.8694435000870014
1979-12-01,0.8708604624168518
1980-01-01,0.864476514589818
1980-02-01,0.8600865298162934
1980-03-01,0.8716627485140706
1980-04-01,0.8592730191996405
1980-05-01,0.8598623950467768
1980-06-01,0.8596385773314408
1980-07-01,0.8594995415006115
1980-08-01,0.8554357992719124
1980-09-01,0.8515049707064777
1980-10-01,0.842268607509478
1980-11-01,0.8362752262522443
1980-12-01,0.8341036997737368
1981-01-01,0.8297062811855017
1981-02-01,0.8503988139131935
1981-03-01,0.8497469092863162
1981-04-01,0.8636977977345541
1981-05-01,0.8668143223878758
1981-06-01,0.8533065488612901
1981-07-01,0.8495873646903066
1981-08-01,0.8535795258273453
1981-09-01,0.8666858800028366
1981-10-01,0.8762406886612384
1981-11-01,0.8772739681041536
1981-12-01,0.8786399009712749
1982-01-01,0.8758752249686621
1982-02-01,0.877309204877246
1982-03-01,0.8854240851415177
1982-04-01,0.8847835523576747
1982-05-01,0.8828828956423878
1982-06-01,0.8833742686532488
1982-07-01,0.8757036982088381
1982-08-01,0.8813921732310686
1982-09-01,0.8658254347763539
1982-10-01,0.8597328974502778
1982-11-01,0.837782029526736
1982-12-01,0.8430707888287762
1983-01-01,0.8449682928878732
1983-02-01,0.8370875083600201
1983-03-01,0.8236655782104763
1983-04-01,0.824524589721765
1983-05-01,0.839015334703156
1983-06-01,0.8236319813697789
1983-07-01,0.818168281894523
1983-08-01,0.8279077786181042
1983-09-01,0.8195342653080901
1983-10-01,0.7910123819199963
1983-11-01,0.7978537686843575
1983-12-01,0.803356487542422
1984-01-01,0.8265296169973565
1984-02-01,0.8331947588443035
1984-03-01,0.8332453411200366
1984-04-01,0.8224997043486305
1984-05-01,0.8190023904309408
1984-06-01,0.8194524435887494
1984-07-01,0.8085773725900307
1984-08-01,0.8058107865889007
1984-09-01,0.7961792478936314
1984-10-01,0.7907279171590224
1984-11-01,0.7938255708339579
1984-12-01,0.7976226158965527
1985-01-01,0.7998558619501288
1985-02-01,0.7876526232429879
1985-03-01,0.7686903502861921
1985-04-01,0.7858724761266195
1985-05-01,0.7907763129717168
1985-06-01,0.7947793625836181
1985-07-01,0.7956387221412756
1985-08-01,0.8142958903930652
1985-09-01,0.8213316447643744
1985-10-01,0.8326653759808625
1985-11-01,0.8415214993809967
1985-12-01,0.8566144817733463
1986-01-01,0.8574233627717409
1986-02-01,0.8559088112244166
1986-03-01,0.860454104005285
1986-04-01,0.8612604484959698
1986-05-01,0.8682921388189625
1986-06-01,0.8687944337047365
1986-07-01,0.8714290659615918
1986-08-01,0.8730141797580199
1986-09-01,0.8645512906642476
1986-10-01,0.8444968997976101
