,Phi_AA
1978-01-01,0.6408887732155018
1978-02-01,0.6219002649439409
1978-03-01,0.6347838254311119
1978-04-01,0.6412688048975645
1978-05-01,0.6308111798011161
1978-06-01,0.6451699898803294
1978-07-01,0.6382723237227308
1978-08-01,0.6356129068923739
1978-09-01,0.6445769306811442
1978-10-01,0.6675434151729603
1978-11-01,0.6664724399396185
1978-12-01,0.6779380776731513
1979-01-01,0.720916705742103
1979-02-01,0.7154729801804625
1979-03-01,0.720850310976949
1979-04-01,0.7299887358516834
1979-05-01,0.7383895393840625
1979-06-01,0.7268016626555476
1979-07-01,0.733977680168122
1979-08-01,0.729773188771103
1979-09-01,0.7342733726429681
1979-10-01,0.7419333023686285
1979-11-01,0.7405857893512879
1979-12-01,0.7410847980140093
1980-01-01,0.738199436746708
1980-02-01,0.7458080288691414
1980-03-01,0.7449729708116015
1980-04-01,0.7338225846315137
1980-05-01,0.7366981074583515
1980-06-01,0.7335919469299018
1980-07-01,0.7318150438062765
1980-08-01,0.7243844824430158
1980-09-01,0.7234045054295101
1980-10-01,0.7168782714125221
1980-11-01,0.7135995163164869
1980-12-01,0.726508356215536
1981-01-01,0.7248975986966456
1981-02-01,0.7142138807380785
1981-03-01,0.7036255669753326
1981-04-01,0.7013801797085799
1981-05-01,0.6895162807003968
1981-06-01,0.6718618988538709
1981-07-01,0.6802633922281696
1981-08-01,0.6874314258923185
1981-09-01,0.6974957575405965
1981-10-01,0.7061693905573801
1981-11-01,0.6995962199116595
1981-12-01,0.7163613127655604
1982-01-01,0.7214439568827025
1982-02-01,0.7213528160249106
1982-03-01,0.730956160028748
1982-04-01,0.7304019818149682
1982-05-01,0.726828584103514
1982-06-01,0.7308679319021801
1982-07-01,0.723365582106697
1982-08-01,0.7233013271670153
1982-09-01,0.7179888987980299
1982-10-01,0.7182113999564157
1982-11-01,0.717553031030184
1982-12-01,0.7077147795348437
1983-01-01,0.7026784178768536
1983-02-01,0.686284981796735
1983-03-01,0.6984876888986732
1983-04-01,0.6979767109694578
1983-05-01,0.7022608972794865
1983-06-01,0.7034616599623815
1983-07-01,0.7073025916055641
1983-08-01,0.7030115564891273
1983-09-01,0.7008949594011941
1983-10-01,0.7053372470844205
1983-11-01,0.7207184399454053
1983-12-01,0.7221155590046892
1984-01-01,0.7237397817807107
1984-02-01,0.7416842662549475
1984-03-01,0.7458553300013256
1984-04-01,0.7500544457323951
1984-05-01,0.7574476193695568
1984-06-01,0.7572109984267401
1984-07-01,0.758486716443248
1984-08-01,0.7531964950072612
1984-09-01,0.7528298742818387
1984-10-01,0.7553967161282631
1984-11-01,0.7644123765910947
1984-12-01,0.7633311147753258
1985-01-01,0.7595974452926254
1985-02-01,0.7602063694826762
1985-03-01,0.7551630676466572
1985-04-01,0.7663629682480609
1985-05-01,0.7758868458475385
1985-06-01,0.7781473980378977
1985-07-01,0.7791073442921765
1985-08-01,0.7884638344769413
1985-09-01,0.7848364051715716
1985-10-01,0.7845574312309347
1985-11-01,0.7833069467302503
1985-12-01,0.7923468068643138
1986-01-01,0.7895913101952513
1986-02-01,0.784477696517322
1986-03-01,0.7783009848463434
1986-04-01,0.7762442740164823
1986-05-01,0.7915202373734014
1986-06-01,0.7776605675789592
1986-07-01,0.7738322677944395
1986-08-01,0.7762751330068216
1986-09-01,0.7665715175952205
1986-10-01,0.7453592899152814
1986-11-01,0.7511493283718171
1986-12-01,0.7515177037326098
1987-01-01,0.7493482047943859
1987-02-01,0.7348245737184423
1987-03-01,0.7206026404234936
1987-04-01,0.7150535525344704
1987-05-01,0.7005981060087428
1987-06-01,0.6921089943374528
1987-07-01,0.6964822663614701
1987-08-01,0.7035805772087195
1987-09-01,0.6881105534532891
1987-10-01,0.6700757928623652
1987-11-01,0.6478267876936125
1987-12-01,0.6320332311068012
1988-01-01,0.6336655176092975
1988-02-01,0.6058010019267959
1988-03-01,0.6153267968524807
1988-04-01,0.6099401295965065
1988-05-01,0.5948000883844364
1988-06-01,0.6043851194439049
1988-07-01,0.6139884037943557
1988-08-01,0.6074920778938198
1988-09-01,0.6120296248096647
1988-10-01,0.6238885039694814
1988-11-01,0.6249754231122644
1988-12-01,0.6337160398791565
1989-01-01,0.6329833860441875
1989-02-01,0.6195858183523175
1989-03-01,0.6218636695259404
1989-04-01,0.6215164251679476
1989-05-01,0.6279379855031292
1989-06-01,0.6428756242104141
1989-07-01,0.6750787069325255
1989-08-01,0.6763878141334496
1989-09-01,0.6680232333747426
1989-10-01,0.6561581677175499
1989-11-01,0.655938323488402
1989-12-01,0.6522412189763213
1990-01-01,0.6682862038160959
1990-02-01,0.6799111182048179
1990-03-01,0.6734713349276445
1990-04-01,0.7094792607878485
1990-05-01,0.7052818399665656
1990-06-01,0.703000284227983
1990-07-01,0.7306044743039753
1990-08-01,0.7264441593363623
1990-09-01,0.7140033476864599
1990-10-01,0.7177479933241327
1990-11-01,0.7186751177734633
1990-12-01,0.7186310822977194
1991-01-01,0.7076308229042539
1991-02-01,0.7075252369755667
1991-03-01,0.7005670087675561
1991-04-01,0.6854858667272785
1991-05-01,0.6848368000915614
1991-06-01,0.6980465563068382
1991-07-01,0.6908459286696168
1991-08-01,0.6846395644578144
1991-09-01,0.6884588254376729
1991-10-01,0.6846302855572525
1991-11-01,0.6815793602817655
1991-12-01,0.6840687547580253
1992-01-01,0.674907812765006
1992-02-01,0.679659307889731
1992-03-01,0.6718494784259225
1992-04-01,0.6753679554376101
1992-05-01,0.6797073138690874
1992-06-01,0.6753917286425549
1992-07-01,0.6840707391217417
1992-08-01,0.6883813531964112
1992-09-01,0.6831212663892128
1992-10-01,0.673719487644907
1992-11-01,0.6769728802156891
1992-12-01,0.6630523940788579
1993-01-01,0.6649729322377409
1993-02-01,0.6630963881223474
1993-03-01,0.6816649144149
1993-04-01,0.6592560586369975
1993-05-01,0.6495882624439938
1993-06-01,0.6360255251240089
1993-07-01,0.6297737921971237
1993-08-01,0.6091901167485623
1993-09-01,0.6017422460932398
1993-10-01,0.5822994052078435
1993-11-01,0.5775707187157063
1993-12-01,0.5721594676882236
1994-01-01,0.5796339989006499
1994-02-01,0.5715775742256781
1994-03-01,0.5510325714166937
1994-04-01,0.5593672532719266
1994-05-01,0.5503987291117676
1994-06-01,0.5604648478661136
1994-07-01,0.5580996827297606
1994-08-01,0.5640189865300794
1994-09-01,0.5595536696212808
1994-10-01,0.5677864140731755
1994-11-01,0.5648886777473582
1994-12-01,0.5554269328547183
1995-01-01,0.550052887233206
1995-02-01,0.5788378138484058
1995-03-01,0.5893092847191591
1995-04-01,0.5828154806419339
1995-05-01,0.5967660027025413
1995-06-01,0.607616763117567
1995-07-01,0.6041094077794146
1995-08-01,0.6020585045159573
1995-09-01,0.6091506917779423
1995-10-01,0.6033538130550673
1995-11-01,0.6779232953498145
1995-12-01,0.6836345258042933
1996-01-01,0.6813204374906855
1996-02-01,0.7226432866451089
1996-03-01,0.7116523228977755
1996-04-01,0.6980138784063213
1996-05-01,0.7056968458791851
1996-06-01,0.7110874746179859
1996-07-01,0.6937855734860022
1996-08-01,0.7010815828018685
1996-09-01,0.712846804694918
1996-10-01,0.7086107752721185
1996-11-01,0.7126352333395795
1996-12-01,0.7188618887589706
1997-01-01,0.7176500317053283
1997-02-01,0.7220697720453739
1997-03-01,0.7249573909295317
1997-04-01,0.7227728749606845
1997-05-01,0.714567777630076
1997-06-01,0.7134464016468304
1997-07-01,0.7020861249725824
1997-08-01,0.6989696163984528
1997-09-01,0.6897205899337464
1997-10-01,0.7017231148161271
1997-11-01,0.7005814572917298
1997-12-01,0.6913307437957845
1998-01-01,0.6750301863629602
1998-02-01,0.6796871750466231
1998-03-01,0.6890606892341479
1998-04-01,0.6567559624209373
1998-05-01,0.676860973005603
1998-06-01,0.7033732166196222
1998-07-01,0.6848491013665821
1998-08-01,0.6674931492724558
1998-09-01,0.6360490559754179
1998-10-01,0.6185948423105855
1998-11-01,0.6035054709971045
1998-12-01,0.5875492587207128
1999-01-01,0.607814765186746
1999-02-01,0.6201693330707113
1999-03-01,0.6006583395955313
1999-04-01,0.6312073503794255
1999-05-01,0.6443890044698778
1999-06-01,0.6194270234827464
1999-07-01,0.6431915748083769
1999-08-01,0.6323995947880674
1999-09-01,0.6277853119539788
1999-10-01,0.6321868753896137
1999-11-01,0.6457915156708067
1999-12-01,0.6306241177192755
2000-01-01,0.6594395056746919
2000-02-01,0.6410058446211231
2000-03-01,0.6584581739605099
2000-04-01,0.6276104278498448
2000-05-01,0.6001575394222601
2000-06-01,0.6204011005420444
2000-07-01,0.6167474124724781
2000-08-01,0.6393927988406
2000-09-01,0.6532957161304759
2000-10-01,0.6552519839481871
2000-11-01,0.6631768482497583
2000-12-01,0.6705163094108963
2001-01-01,0.6832720397662113
2001-02-01,0.6845264295385878
2001-03-01,0.656852843269446
2001-04-01,0.6527638318328177
2001-05-01,0.639494570851617
2001-06-01,0.6384454541921838
2001-07-01,0.6400088393951193
2001-08-01,0.646839567117694
2001-09-01,0.6366156852996404
2001-10-01,0.61699754624973
2001-11-01,0.6128145550650366
2001-12-01,0.5975665700023041
2002-01-01,0.5792915071546932
2002-02-01,0.5856290805659745
2002-03-01,0.5989244165230276
2002-04-01,0.58593380361318
2002-05-01,0.5951635281107891
2002-06-01,0.6262312062613227
2002-07-01,0.6425840653881352
2002-08-01,0.5964040365652216
2002-09-01,0.5927382484597999
2002-10-01,0.5714424457038209
2002-11-01,0.5730106011041812
2002-12-01,0.5830735297099938
2003-01-01,0.5862804105615306
2003-02-01,0.5776747982239302
2003-03-01,0.5580719797595414
2003-04-01,0.5527977549391812
2003-05-01,0.5768862897520577
2003-06-01,0.5798300761260009
2003-07-01,0.5614658050861177
2003-08-01,0.5627656699150203
2003-09-01,0.5588018499002637
2003-10-01,0.559947336779313
2003-11-01,0.56978867374461
2003-12-01,0.6010639924770513
2004-01-01,0.6005319375135874
2004-02-01,0.5972368942957077
2004-03-01,0.5934785040337602
2004-04-01,0.5892308980434121
2004-05-01,0.5924037598284825
2004-06-01,0.5896970325462347
2004-07-01,0.5895799762930921
2004-08-01,0.5807000774492658
2004-09-01,0.565897602815267
2004-10-01,0.5853289182960809
2004-11-01,0.5852657011731381
2004-12-01,0.5895072883369076
2005-01-01,0.5780437208307884
2005-02-01,0.559432135832462
2005-03-01,0.5631502857973469
2005-04-01,0.5438218237010441
2005-05-01,0.5459281636420871
2005-06-01,0.5504472906923868
2005-07-01,0.5547385534474814
2005-08-01,0.5453856291435143
2005-09-01,0.5365441037432235
