,Phi_AA
1975-01-01,0.8210108658837922
1975-02-01,0.8236366855237971
1975-03-01,0.824013077186753
1975-04-01,0.8242367124853657
1975-05-01,0.8257883619451377
1975-06-01,0.8316596138115905
1975-07-01,0.83213248245567
1975-08-01,0.8278549633576092
1975-09-01,0.8285571035914548
1975-10-01,0.8274067930635303
1975-11-01,0.8261931670125441
1975-12-01,0.8235829711223831
1976-01-01,0.8217515994305894
1976-02-01,0.8213981902573012
1976-03-01,0.8211014977832602
1976-04-01,0.8208335643689606
1976-05-01,0.8186271789344447
1976-06-01,0.8203307120352731
1976-07-01,0.8238689215987456
1976-08-01,0.8255883253904356
1976-09-01,0.8236519522570308
1976-10-01,0.8221488473874716
1976-11-01,0.818860323967715
1976-12-01,0.8227768443912349
1977-01-01,0.8251211618223311
1977-02-01,0.8253648382925989
1977-03-01,0.8273865757419846
1977-04-01,0.8262611544224339
1977-05-01,0.8224124616160916
1977-06-01,0.8254741101897086
1977-07-01,0.8271012098219527
1977-08-01,0.826761334091095
1977-09-01,0.8297981400276174
1977-10-01,0.8281799137009196
1977-11-01,0.8258596606801916
1977-12-01,0.8243229520288654
1978-01-01,0.8249108032444235
1978-02-01,0.8243859235062276
1978-03-01,0.8264864222948812
1978-04-01,0.8256867210004782
1978-05-01,0.8316120016050058
1978-06-01,0.8317330203980176
1978-07-01,0.8301079862931825
1978-08-01,0.8308049499555269
1978-09-01,0.824614957347255
1978-10-01,0.8331979369717875
1978-11-01,0.8295074603704621
1978-12-01,0.84961591793347
1979-01-01,0.8455844546815119
1979-02-01,0.8459714626334035
1979-03-01,0.8469091082893764
1979-04-01,0.8474164325208935
1979-05-01,0.8493194127268104
1979-06-01,0.8519702407489402
1979-07-01,0.8556333390208641
1979-08-01,0.8620639140350501
1979-09-01,0.8668189558095312
1979-10-01,0.8689231221789354
1979-11-01,0.8635148697704506
1979-12-01,0.8642523150969641
1980-01-01,0.8635274431918247
1980-02-01,0.8687468262156649
1980-03-01,0.876054466746204
1980-04-01,0.8683614485431028
1980-05-01,0.8660337609547476
1980-06-01,0.8635066668253853
1980-07-01,0.8624130049278519
1980-08-01,0.8701722076385381
1980-09-01,0.8708697524719041
1980-10-01,0.8693238308273624
1980-11-01,0.875562454554575
1980-12-01,0.8761588526533571
1981-01-01,0.8752361074292889
1981-02-01,0.8805101096241678
1981-03-01,0.8833712283169811
1981-04-01,0.8806666722221009
1981-05-01,0.8802208562438343
1981-06-01,0.8775049766879038
1981-07-01,0.8782026445023822
1981-08-01,0.8795068459031383
1981-09-01,0.8767634586570573
1981-10-01,0.8758270477897065
1981-11-01,0.8730058128147562
1981-12-01,0.8721441251427626
1982-01-01,0.8748343760449929
1982-02-01,0.8772278891728152
1982-03-01,0.8771966812634853
1982-04-01,0.8775983532344179
1982-05-01,0.8772382237735019
1982-06-01,0.8765593188859286
1982-07-01,0.876307129838391
1982-08-01,0.8764519957092795
1982-09-01,0.876853153429889
1982-10-01,0.8772685372426862
1982-11-01,0.8752978540832049
1982-12-01,0.8725679378801179
1983-01-01,0.8722458480189608
1983-02-01,0.8723608792708185
1983-03-01,0.8693156744398212
1983-04-01,0.8688249723071318
1983-05-01,0.8708193142121196
1983-06-01,0.8691910049719894
