,MSITALL,MSGERML,MSSWITL,MSCNDAL,MSUSAML,MSUTDKL,MSFRNCL,MSJPANL
1976-01-01,0.1192768845228305,0.127135487909233,0.11040225061146082,0.15290895842241353,0.16708209110548788,0.06305600113008072,0.11648793188362352,0.14365039441487001
1976-02-01,0.1217391365139613,0.13043369256538243,0.11213935751464352,0.14622847369845934,0.16214958713878594,0.06331847433108805,0.11894633826306412,0.14504493997461532
1976-03-01,0.12164932374996415,0.13102273787633226,0.11222940173712084,0.14545327132536431,0.1634825923847286,0.06325319194434613,0.11819658276001137,0.14471289822213237
1976-04-01,0.11281134546885035,0.13290969292451277,0.11418431675739289,0.146958808969447,0.16475334173060177,0.06295671477903957,0.11678595199380513,0.1486398273763505
1976-05-01,0.10505696796859512,0.12699944857921827,0.11466155672822365,0.1561166254765115,0.1685708782304971,0.06230178623922585,0.1135743753432877,0.15271836143444087
1976-06-01,0.10345197159761692,0.12952316582132994,0.11268949746903796,0.16227700902236986,0.1685881844998129,0.05976940634483878,0.11188652596745265,0.15181423927754095
1976-07-01,0.10251851402805255,0.13065639670974033,0.11287943733143024,0.16228941486594337,0.16866468745556681,0.05983910065640414,0.11179555770432181,0.15135689124854074
1976-08-01,0.10171124136474766,0.13033420486225217,0.11208234346404407,0.16578309395074267,0.17154281754288622,0.05925506865860637,0.10978080667825253,0.1495104234784683
1976-09-01,0.10146710018251247,0.12998129130306293,0.11207172884160282,0.16666640663522453,0.1724914600720696,0.05885015435250549,0.109229711354776,0.14924214725824617
1976-10-01,0.09943352829694774,0.13003861644761286,0.11378507252382998,0.16908609249603082,0.1729325381906858,0.05708939280163825,0.10771885697532824,0.14991590226792637
1976-11-01,0.09727194482544137,0.12881415380600567,0.11447519345389914,0.1712696478048574,0.17602482537092365,0.056467330372382,0.10706990024518459,0.1486070041213062
1976-12-01,0.09717998713730658,0.13001781448433947,0.11612562500422526,0.16000817250568414,0.18211868710876664,0.05628805461877137,0.10765835831877715,0.1506033008221294
1977-01-01,0.09913891217872058,0.13393009347037696,0.11758041215804159,0.15460206284959868,0.189135826387362,0.05482770754323772,0.10540564179673483,0.14537934361592758
1977-02-01,0.09999571621974801,0.14219574230816429,0.09637915321556585,0.1894554758904011,0.18991091672249294,0.05847414253992393,0.07646357494269583,0.14712527816100804
1977-03-01,0.10066529268171165,0.1422527222516371,0.09599890868221078,0.1895334082574415,0.18942776531930178,0.05854523160039738,0.07606485471473604,0.1475118164925638
1977-04-01,0.09992042493098369,0.14135606781250748,0.09655634328857288,0.19077868410846444,0.190185401278825,0.05905817202575632,0.07423403737225803,0.1479108691826322
1977-05-01,0.09982084717136921,0.14015362409611024,0.09707281465478863,0.1899049171301934,0.19053493452594786,0.059817975765247805,0.07440401468864906,0.14829087196769378
1977-06-01,0.10007837574291382,0.13886836075329442,0.09697238499123764,0.1903359702579971,0.19106947514647973,0.05986953995749767,0.07467045156443558,0.14813544158614408
1977-07-01,0.09859992851060935,0.13962576632638146,0.0975018421171118,0.18901769353935816,0.19112035188761306,0.05981095512568458,0.07358093977338045,0.15074252271986113
1977-08-01,0.09744610821773879,0.13973138060891557,0.09785148781864295,0.18879349019380715,0.1916471819669974,0.06015679554507148,0.07379204037321668,0.15058151527561
1977-09-01,0.09073335426570865,0.14031420436167127,0.09790526021801448,0.19058639815605335,0.192728443986425,0.05998620815340618,0.07303880151162236,0.1547073293470987
1977-10-01,0.09047753050860166,0.1403708526543495,0.09730501086430526,0.19095379624050823,0.19267165416258047,0.05943475812820759,0.07384701005683056,0.15493938738461668
1977-11-01,0.0957687143720512,0.1521773374744528,0.10074763773319306,0.15835177159037234,0.2012243768021727,0.05009015289335681,0.07510203150880207,0.16653797762559902
1977-12-01,0.09531531938917243,0.15192523025064214,0.10372654492260387,0.15501050606400696,0.20024441834556816,0.049888216995286054,0.07580408319086256,0.16808568084185782
1978-01-01,0.09537304417915285,0.14879012301105554,0.09978065443387597,0.16001966336031184,0.2001701711398037,0.04830219469027771,0.07357579555756623,0.17398835362795614
1978-02-01,0.09564708691538878,0.14943930407482725,0.10073925456302427,0.15836391851973594,0.19777865978173767,0.04788977856621784,0.07342973331197863,0.1767122642670896
1978-03-01,0.09270307900391556,0.15178485353470694,0.09997061564109519,0.15871300059103707,0.19796365683350362,0.047937132979227096,0.07299839669353261,0.17792926472298193
1978-04-01,0.09239777883944451,0.154478156019808,0.10428732934287453,0.1581721172443201,0.19859127467303503,0.04849950455795795,0.07098645814248601,0.17258738118007386
1978-05-01,0.09456897285601644,0.13599453209793558,0.11051024883057602,0.16109071425582722,0.1899103805088354,0.0479760663299783,0.0843972927607288,0.17555179236010224
1978-06-01,0.09417572052502439,0.1352078384688506,0.11065415839037297,0.16085450850904334,0.18899497152229974,0.047375003659116295,0.08336006159466504,0.17937773733062762
1978-07-01,0.09495902943400283,0.1346325017269718,0.1117852644551674,0.16118164700354146,0.18887179423198927,0.04785532520271203,0.08351643484214845,0.17719800310346676
1978-08-01,0.0952016098130348,0.13745988680951524,0.11413182184936568,0.16025804347382352,0.18655044980229726,0.04807715384339471,0.08190272127509014,0.17641831313347864
1978-09-01,0.09467977697595362,0.13680130341030816,0.11286048720196436,0.1618951505445075,0.18646765134267732,0.04817008382181306,0.08203700925869924,0.17708853744407674
1978-10-01,0.0847910441378303,0.1386486352472922,0.11325430750968284,0.16320095685802163,0.18801611197688164,0.049394033754644094,0.07931953600109652,0.18337537451455077
