,MSITALL,MSGERML,MSSWITL,MSCNDAL,MSUSAML,MSUTDKL,MSFRNCL,MSJPANL
1974-01-01,-3.7918595659415377,-12.146425488975028,4.620399443681151,19.472747660836195,-17.03651701967502,-7.529971193767018,4.394587377537386,13.017038786303875
1974-02-01,-4.156080131578209,-11.016212200462668,6.327786417497634,19.75104649003361,-17.535881160497173,-8.019347847399827,3.16330486246383,12.485383569942801
1974-03-01,-3.806069259404779,-11.528407140398311,5.779534608955654,20.973825381012066,-20.314029477922045,-6.858772192012001,4.023974498849867,12.729943580919546
1974-04-01,-2.4316766151007103,-9.903183103068638,8.013381197202527,19.33571396600207,-18.890536414677804,-9.525158235115576,1.9842728108258947,12.417186393932235
1974-05-01,-6.28453652957419,-5.988468204931595,10.832626230650149,16.780758492718668,-19.306376779653636,-4.975287462086749,-3.9380533713608563,13.879337624238222
1974-06-01,-6.33658150846596,-4.336876151996902,6.5034129942579435,16.313053884024747,-17.354355155065576,-5.9293526839674335,-3.176760621039446,15.31745924225263
1974-07-01,-6.64655761509141,-3.9687367636222173,8.168962053002847,14.876203878196938,-15.611650786427935,-6.899463830655273,-3.947581932512182,15.02882499710924
1974-08-01,-6.876629526331813,-5.098532489186334,10.101598090944659,16.945900004090976,-19.4360159605399,-7.136266793122622,-3.6768166505410202,16.176763324686053
1974-09-01,-7.144598135746701,-2.347849735732585,7.706935130832956,15.845258218953044,-18.93376605892909,-7.169207312001674,-3.412570712315519,16.455798604939567
1974-10-01,-6.884812474425532,-1.579866660008375,9.843802669782665,12.183361414692651,-17.81743910804918,-9.322169408334688,-3.644506758199689,18.221630324542144
1974-11-01,-6.718339960638913,-0.6162960722557482,12.398298081824507,8.059559974307918,-7.33990413572889,-12.978407589206991,-4.244818102391115,12.439907804089232
1974-12-01,-7.006466155066818,-0.2768664823964633,13.692588163318327,8.464274547945417,-10.060579318811474,-10.943678226817353,-5.300326596530162,12.431054068358522
1975-01-01,-7.766227765252376,2.627625021485855,12.280859998727873,10.345739146025252,-12.081056605074433,-11.341907215843772,-4.471925503032199,11.406892922963799
1975-02-01,-8.405020650145351,0.7306163806274979,13.379342008398126,10.742859532274036,-16.701894620161024,-4.165474917101779,-3.953709502306383,9.373281768414877
1975-03-01,-7.470060526434722,2.4792930292930553,10.331401619421575,8.814107165564597,-16.440876441041933,-1.139687132904709,-4.997313192126441,9.42313547822857
1975-04-01,-7.269232434254406,1.8830166714538858,9.365969028268534,6.6110426731200445,-14.256130418914221,-2.404553306409538,-2.169063448837703,9.238951235573403
1975-05-01,-7.170233324222309,2.9126388394641936,7.714628241982869,5.88098394756281,-13.610354244488235,-1.9183836909459566,-0.8349554288365072,8.025675659483134
1975-06-01,-6.663272925347355,0.3498410745834173,9.56790638042661,4.759217694499984,-10.762777062465572,-2.0130048995042653,-2.2828348008793364,8.044924538686523
1975-07-01,-7.123812303355901,1.1366106831269445,8.997152966719662,5.2379052482599775,-10.056579861532645,-2.67096492142802,-2.085182403746206,7.564870591956185
1975-08-01,-7.215351414500745,0.9561299623029487,8.557304758877558,5.740745599358903,-9.633642953371039,-3.3898830810037626,-1.5223356290669132,7.507032757403045
1975-09-01,-6.747142783607784,-0.02057102844039882,5.914859445997412,6.887127432701381,-12.139875804895311,-1.472293660230397,-0.10040425464737579,8.678300653122472
1975-10-01,-6.5318922179226835,1.3489336776955057,4.424799014282254,6.054181096616354,-11.299450412665244,-1.3628450152772362,0.8065435500515279,7.559730307219517
1975-11-01,-7.844411287882007,2.3224516762996057,7.664190699478636,2.887920852514692,-9.914386038586677,-1.921847160858766,0.1359043748254416,7.67017688420907
1975-12-01,-7.218837613316227,2.46751272449729,6.967964410114095,4.361430741474096,-10.24708883018853,-2.3071336643765314,0.17987319040119498,6.796279041394616
1976-01-01,-7.391143637707733,2.32308173499791,8.351496063174576,1.7750636301848175,-8.322410899957264,-2.3882631577610667,0.17879662942581565,6.473379637642945
1976-02-01,-7.999641152297654,2.0528612883883586,8.11377079047261,2.00679482570597,-6.9264645565626255,-2.169258849186088,-0.555411950917008,6.477349604396433
1976-03-01,-7.490782440440917,1.5973633730087768,7.688492161045344,3.390453131223537,-7.746819697624098,-2.465920079646089,-0.13326950289922218,6.160483055332669
1976-04-01,-7.6780967470430745,2.233893927850585,8.556011790020648,4.232548255160393,-7.686432425216562,-2.416479558532967,-1.8967234298735813,5.65527818763456
1976-05-01,-8.809813891186009,2.7526457312196317,9.759244874777563,5.165558407663711,-8.392574642190814,-2.274835862986329,-2.999634255929742,5.799409638631987
1976-06-01,-7.704823459835454,2.227710476334325,9.907243126034398,4.495620902472611,-6.9332665428252,-3.154664413448386,-3.087206479624422,5.249386390892124
1976-07-01,-6.906284400497068,1.5822453223983324,11.37156061379214,1.7343474022559742,-4.237721128100534,-2.907819145576227,-4.208693356552718,4.572364692280103
1976-08-01,-5.698219891260087,2.2329762285075523,11.40610357977406,2.023941160292795,-2.9862924621365505,-3.3125136655031304,-5.9974377342106315,3.331442784535991
1976-09-01,-5.8078589527050415,3.256242444680095,10.629318084681847,0.24187404118905498,-1.576063409925339,-3.4102204351405097,-5.7520281063368905,3.418736333556784
1976-10-01,-6.037121183446466,5.325751737958141,10.502960097512712,0.25554351161694644,-1.6633540891813383,-2.9745973183368672,-6.566949198050304,2.1577664419271736
1976-11-01,-6.580556319900226,5.025192016610787,10.930894485626686,0.9797451802989077,-2.0656506030135766,-3.429373523763751,-6.091955619640492,2.2317043837816657
1976-12-01,-7.434366330473219,7.034442295435066,13.215735974481381,-5.128158082876459,2.1021115082678037,-3.71864214812433,-4.035940052241238,-1.0351831644690037
1977-01-01,-7.666866670438271,6.654252923673899,11.734209478920189,-2.983821892814956,-0.9722789121090669,-2.442304796097776,-3.1698667646998326,-0.15332336643418554
1977-02-01,-7.698953300895856,6.375214684989853,10.919313918968545,-2.330862666171241,-1.4739602713807194,-1.1752302925373745,-3.917220649560912,0.3016985765877034
1977-03-01,-7.354577988312584,6.048653109783684,10.341550050315663,-0.40065675992355665,-0.40213903234608095,-0.41629192055054204,-6.952826522288683,0.13628906332210056
1977-04-01,-8.768511095450885,4.256075124872505,14.755072467010725,-0.4618440130989767,0.05252107760100255,-0.14172001913298615,-10.002455334721617,1.3108617929202326
1977-05-01,-10.313073720725772,4.5446451036912,19.131701338122227,2.4266858153834785,-3.306267120326174,0.11048056085413227,-15.911490018284525,4.31731804128543
1977-06-01,-12.999655339550989,10.267831475265211,11.94345557156699,3.161179743965894,-1.0631834471176362,0.5078375309119079,-13.299865222207226,2.482399687165848
1977-07-01,-12.588735445774192,5.574901063169165,12.292831474638003,1.9238882502873935,0.42029779872980133,0.3712955319193786,-11.160642250445925,4.166163577476372
1977-08-01,-12.793724251702953,5.750048657734238,12.58708780746145,2.0020870339536683,0.22911538971438716,0.416808513746467,-11.334981133910901,4.143557983003649
1977-09-01,-12.619292644775093,3.699785233229769,14.993622774915803,-3.4790180093948866,-1.2516971725296209,1.0273739470012293,-6.934932720580106,5.564158592132902
1977-10-01,-13.278662934849185,4.137967590794778,14.299564434119088,-3.7037159435700358,-2.156114940254646,1.2608786163345913,-6.330361773186336,6.770444950611751
1977-11-01,-14.604369202845033,0.9033588265974242,17.584747842712236,-8.312938421829173,0.691843236274388,0.7214737596442709,-5.25206705792003,9.267951017365917
1977-12-01,-15.165794157195487,2.976634223093395,17.054866044595048,-7.823672593411809,-0.39688604683513984,0.5985251537428897,-4.253750701687131,8.010078077698232
1978-01-01,-16.92373527229732,3.3462924308968027,20.85188548023717,-6.8492031193963605,-5.806789537968829,1.4553134702772033,-5.548534538648834,10.474771086900168
1978-02-01,-16.682740919009902,2.1037793151648962,21.57356013528591,-8.031417051858517,-4.711724732301466,1.5072663553019832,-5.981712323102544,11.222989220519642
1978-03-01,-16.802965163046224,6.960918359906312,23.524472538294763,-9.715336520481646,-6.39398608024458,1.219913286548079,-6.461573818196467,8.668557397219779
1978-04-01,-20.714581800848364,1.7667661440664482,20.72352477640451,-11.748351025600968,-5.1908114628501805,1.6777496806461403,1.1833316379680758,13.302372050214338
1978-05-01,-19.415340030088913,-1.1743118149777168,15.597745087991584,-14.789505199007046,3.608520211677189,0.9901482508026334,3.6720994058734835,12.510644087728785
1978-06-01,-17.448232016359242,-1.1359174273468078,16.21730283935433,-11.307581863125467,-0.09018500679135699,1.220412589382187,3.1260028561793036,10.418198028707055
1978-07-01,-17.428311601153627,-0.9375728512007733,15.605487964838806,-11.22410315659333,-0.25354458339358943,1.3056891011877558,3.3298454545209113,10.602509671793845
1978-08-01,-19.13385768662805,-2.085308627062501,12.48805795607387,-15.325174217623886,5.190332858475856,2.5876934784266385,2.490993286141987,14.787262952196073
1978-09-01,-17.172236407713395,-4.928993634626259,16.4869942642055,-13.640416664823455,3.6522982953817937,2.3407242450263173,0.5385922464814079,13.723037656068085
1978-10-01,-11.584099558997716,-4.421911564621428,16.081263477677634,-13.683435291216636,1.7725813924151974,0.46433478840317344,5.085743122899041,7.285523633440758
1978-11-01,-12.516635112149075,-4.591812377298037,13.958491758990682,-11.691966078270537,-5.387595470121583,2.5550956785481462,3.679720537183482,14.994701063116919
1978-12-01,-11.590951377519998,-3.3317143100173716,9.369859254791749,-6.184729897417861,-5.276870699471399,3.8370937671627328,1.0905865728556383,13.08672668961651
1979-01-01,-8.667006457677395,-9.67579343483413,11.10314053991306,-6.21106118206757,-5.017043646801881,3.9518846947899773,-1.9602685875488342,17.476148074226774
1979-02-01,-8.308258872879865,-10.042971837526316,10.849885262693515,-6.7647377269400675,-3.1925383123315374,2.110670222303306,-3.3007452299678564,19.648696494648814
1979-03-01,-8.10430579545515,-11.316913316879052,15.531401445597309,-2.6476022937110457,-6.513365287304083,2.167139513362372,-2.7145235910234344,14.598169325413082
1979-04-01,-8.12820032069504,-10.970995379595372,15.028638136161966,-0.22494750087836257,-7.943077724624389,4.403110191926392,-3.904952657476777,12.740425255181576
1979-05-01,-7.601603803392479,-9.59528032911869,13.49207437728888,2.0677827249772407,-9.667456823012081,3.6592439331320303,-4.120738629981748,12.765978550106853
1979-06-01,-6.514509587968245,-7.723264764460993,10.89572981729162,4.610050094843353,-12.82284635706742,3.196886029491826,-5.899572754816222,15.257527522686075
1979-07-01,-6.762427364923043,-9.133897217143033,13.612392324850846,4.695986857945436,-14.275891827642145,3.7361576593350514,-2.6879033287747176,11.81558289635161
1979-08-01,-5.1954440847288,-5.9547080132068455,10.151870513753014,0.470862254363809,-9.74068705981218,4.36911698098079,-3.741359045154881,10.640348453805098
1979-09-01,-4.960082661488011,-5.789901385192238,11.568130043056065,2.13780466539193,-10.25675215553072,1.98942455083943,-2.35082993905842,8.66220688198196
1979-10-01,-6.145483362879239,-10.315581854792825,18.639675372777468,2.293404664899759,-12.193579580916055,0.843849047075901,-0.2588602014155992,8.136575915250589
1979-11-01,-5.629430504913275,-8.393206756660907,14.359028336339103,3.5592932194876346,-10.945264332507639,0.66526952198689,-1.1222833555817169,8.506593871849896
1979-12-01,-5.419404616012818,-6.894417204817705,13.218841197768333,3.945637150873873,-11.087550845483921,1.6511309909024416,-0.9400324616383626,6.525795788408152
1980-01-01,-5.1028111302479555,-5.960529361546936,10.633922417175903,6.1694779900788665,-12.275372714193438,1.0552820178743978,-1.327120207846693,7.8071509887058665
1980-02-01,-3.7068160151651552,-3.075894608802499,6.600500524095294,9.271775266879748,-14.88423797991857,1.2683945599297484,-1.3137028004094002,6.839981053390832
1980-03-01,-3.2346721141248116,-1.5984256780735109,4.245002434283568,10.451414659137495,-16.001558952013106,2.153847545088383,-2.273522042106739,7.25791414780871
1980-04-01,-2.690018414145978,-2.4448890161334322,1.5106851617649504,6.264788948409539,-12.940144294351132,3.600598595762324,-2.548095067550103,10.247074086243833
1980-05-01,-2.0883161172329587,-1.4578287519045219,2.0113755863086986,5.892742644294792,-13.869515016883902,3.1093938146165128,-2.0252037561166603,9.427351596918044
1980-06-01,-2.3848259390357955,-0.5459018493171719,-0.7878667187191901,5.658702597075864,-13.781719094854587,4.875048137430228,-2.007938392480603,9.974501259901247
1980-07-01,-2.355162734407719,-0.02264494925610805,-0.814226531887865,6.7726934886199315,-15.000344751497824,5.454371173770913,-2.0158154713649283,8.981129776023593
1980-08-01,-2.386256499902845,0.01880762987055995,-1.211557483818721,6.4692174269880205,-13.62103382490486,6.369547899569537,-1.3927785450386327,6.754053397236943
1980-09-01,-1.9459966592011746,-0.26287781168231383,-1.1272948281788455,6.533590704828676,-14.866478797827611,7.181997608764609,-1.1432643118170605,6.630324095113727
1980-10-01,-1.8420418453543372,-2.266715177464792,-2.215206836015203,5.92207556661324,-16.487790194609317,10.691880277559711,-1.1106408655285112,8.308439074799201
