,Phi_AA
1980-01-01,0.8689150508882666
1980-02-01,0.8736466052082945
1980-03-01,0.8714039268164108
1980-04-01,0.8736730799237041
1980-05-01,0.8632935280482258
1980-06-01,0.8663065013848787
1980-07-01,0.8720096311748846
1980-08-01,0.8749546878893041
1980-09-01,0.8753614396162702
1980-10-01,0.8747065558929892
1980-11-01,0.8826325458601699
1980-12-01,0.8826483754170642
1981-01-01,0.8803498895263293
1981-02-01,0.8793877094257798
1981-03-01,0.8847680075869041
1981-04-01,0.8858202973828897
1981-05-01,0.8856902598045839
1981-06-01,0.8821877819957358
1981-07-01,0.8817364060005158
1981-08-01,0.8886573285917628
1981-09-01,0.8840789808270533
1981-10-01,0.8891092316065542
1981-11-01,0.8879009691844693
1981-12-01,0.8889088463178819
1982-01-01,0.8902270697046404
1982-02-01,0.8930472141462467
1982-03-01,0.8971056448626213
1982-04-01,0.8992036419000785
1982-05-01,0.8989273110262801
1982-06-01,0.899531522051136
1982-07-01,0.898951284146445
1982-08-01,0.9006464638576877
1982-09-01,0.9011547024064723
1982-10-01,0.9021906661536341
1982-11-01,0.9018058876621423
1982-12-01,0.9015505067472458
1983-01-01,0.9012377453343824
1983-02-01,0.9029286836958419
1983-03-01,0.9030203839755382
1983-04-01,0.9017287358378308
1983-05-01,0.9000806795099215
1983-06-01,0.8988128475920902
1983-07-01,0.8972802374765576
1983-08-01,0.8988941377750711
1983-09-01,0.8986375831399649
1983-10-01,0.8972886520297515
1983-11-01,0.8967135430071459
1983-12-01,0.903160963209718
1984-01-01,0.901276023916073
1984-02-01,0.9024842575940789
1984-03-01,0.902489993610211
1984-04-01,0.8983901004583517
1984-05-01,0.8993359966398077
1984-06-01,0.9016583542106514
1984-07-01,0.9027945013674461
1984-08-01,0.9028778522331201
1984-09-01,0.9022605500023967
1984-10-01,0.9043825603518065
1984-11-01,0.9024807709329532
1984-12-01,0.9007364238604523
1985-01-01,0.8998584105709845
1985-02-01,0.9050109923831071
1985-03-01,0.9079229255084156
1985-04-01,0.9083319943045919
1985-05-01,0.9112530976895125
1985-06-01,0.911185382467839
1985-07-01,0.9120526368117129
1985-08-01,0.9140283123932673
1985-09-01,0.9150328220194986
1985-10-01,0.9144607896697424
1985-11-01,0.9169076807791573
1985-12-01,0.9170432241281826
1986-01-01,0.9169873486234105
1986-02-01,0.9187975643158389
1986-03-01,0.9168182507266557
1986-04-01,0.9140476874973239
1986-05-01,0.9141623749344315
1986-06-01,0.9145308524313074
1986-07-01,0.9138597185017334
1986-08-01,0.910937540612841
1986-09-01,0.9082074142582295
1986-10-01,0.9044526590392528
1986-11-01,0.9067254482762593
1986-12-01,0.9073509164256865
1987-01-01,0.9084151233774596
1987-02-01,0.9065513752778863
1987-03-01,0.90677639888133
1987-04-01,0.9051663886037267
1987-05-01,0.9029319420922809
1987-06-01,0.9037118700516704
1987-07-01,0.90716100349197
1987-08-01,0.9087649008783963
1987-09-01,0.908687782205946
1987-10-01,0.9095668159757495
1987-11-01,0.8969161909551246
1987-12-01,0.89281071400319
1988-01-01,0.8923557824162834
1988-02-01,0.8916175331190894
1988-03-01,0.8911655251284427
1988-04-01,0.8914985776782011
1988-05-01,0.8913785905400156
1988-06-01,0.8923486089877544
1988-07-01,0.8949078062903353
1988-08-01,0.8948748549356206
1988-09-01,0.8939648228704213
1988-10-01,0.8931270532872109
1988-11-01,0.8940564054748777
1988-12-01,0.8935217845021403
1989-01-01,0.8890718059259172
1989-02-01,0.8882410315695798
1989-03-01,0.8883816015938389
1989-04-01,0.8876303312387257
1989-05-01,0.8875156042776677
1989-06-01,0.8893655097290633
1989-07-01,0.8911579419632424
1989-08-01,0.8902892512078144
1989-09-01,0.8905084113781931
1989-10-01,0.8887861558240189
1989-11-01,0.8903588152613766
1989-12-01,0.8877027145653882
1990-01-01,0.8886432941181434
1990-02-01,0.8867132280644571
1990-03-01,0.8864231491354346
1990-04-01,0.8940303645783341
1990-05-01,0.8926395277681007
1990-06-01,0.8904558459323163
1990-07-01,0.8904228974428495
1990-08-01,0.891516185612319
1990-09-01,0.8904931202663974
1990-10-01,0.8916212332399852
1990-11-01,0.8919473017922313
1990-12-01,0.8924252551366935
1991-01-01,0.8935767673050505
1991-02-01,0.8936150892725422
1991-03-01,0.8925911904660875
1991-04-01,0.8912357325383545
1991-05-01,0.8918576399479026
1991-06-01,0.8887090040133114
1991-07-01,0.8884323562907628
1991-08-01,0.8900330324389099
1991-09-01,0.8893253492187136
1991-10-01,0.8913640442110549
1991-11-01,0.8937066612229508
1991-12-01,0.8937715167649702
1992-01-01,0.8920166949799231
1992-02-01,0.895966026821509
1992-03-01,0.8965556447905264
1992-04-01,0.8959769052631886
1992-05-01,0.8963014400239863
1992-06-01,0.8970675661606408
1992-07-01,0.8979401174944375
1992-08-01,0.8965015742311542
1992-09-01,0.8936985446477409
1992-10-01,0.8903390551329198
1992-11-01,0.8942078361758998
1992-12-01,0.8940572175522948
1993-01-01,0.89076578252078
1993-02-01,0.8922490026389177
1993-03-01,0.8920854040704974
1993-04-01,0.8906330942245048
1993-05-01,0.889597655292102
1993-06-01,0.8878427881581726
1993-07-01,0.8873790155559328
1993-08-01,0.8860208307319207
1993-09-01,0.8851367316546765
1993-10-01,0.8837077025542877
1993-11-01,0.8898857313716667
1993-12-01,0.8873154589886894
1994-01-01,0.8873685791761483
1994-02-01,0.8879965269449372
1994-03-01,0.8885224994633708
1994-04-01,0.8891936586865703
1994-05-01,0.8894319783048976
1994-06-01,0.8904855346844206
1994-07-01,0.8891039952340207
1994-08-01,0.8889963537785541
1994-09-01,0.8907721114024602
1994-10-01,0.8916028821810149
1994-11-01,0.8911189248141729
1994-12-01,0.8892458416165161
1995-01-01,0.8893753918772854
1995-02-01,0.8872323844511644
1995-03-01,0.8860663937959166
1995-04-01,0.8863484728706497
1995-05-01,0.8882727140755543
1995-06-01,0.8889068771483823
1995-07-01,0.8903860742205021
1995-08-01,0.8930606774211627
1995-09-01,0.8940090566394047
1995-10-01,0.8925965337447773
1995-11-01,0.8914359742706304
1995-12-01,0.8950937543001132
1996-01-01,0.8962775379057002
1996-02-01,0.9004511367892848
1996-03-01,0.9008728187179496
1996-04-01,0.898842290918279
1996-05-01,0.9006147812559713
1996-06-01,0.9022807987451137
1996-07-01,0.902141031920492
1996-08-01,0.9010589730527577
1996-09-01,0.9024365095713326
1996-10-01,0.9032290092037253
1996-11-01,0.9045816417186753
1996-12-01,0.9044455549797806
1997-01-01,0.9029884833750742
1997-02-01,0.9044936734583494
1997-03-01,0.9032266782651972
1997-04-01,0.9002909171581024
1997-05-01,0.8971381228266344
1997-06-01,0.8962982134137224
1997-07-01,0.8962933904367005
1997-08-01,0.897083898613924
1997-09-01,0.896829484635802
1997-10-01,0.8965002547462962
1997-11-01,0.9048028204750381
1997-12-01,0.8992405579998893
1998-01-01,0.8979035872089005
1998-02-01,0.8977481719655093
1998-03-01,0.8938473712491021
1998-04-01,0.8782837427387679
1998-05-01,0.8764095857940092
1998-06-01,0.8755523822594986
1998-07-01,0.8707322770766514
1998-08-01,0.8561246847399928
1998-09-01,0.8498865189180923
1998-10-01,0.8487235767116215
